,Chromosome,Start,End,Africa-America,Africa-CentralAsiaSiberia,Africa-EastAsia,Africa-Oceania,Africa-SouthAsia,Africa-WestEurasia,America-CentralAsiaSiberia,America-EastAsia,America-Oceania,America-SouthAsia,America-WestEurasia,CentralAsiaSiberia-EastAsia,CentralAsiaSiberia-Oceania,CentralAsiaSiberia-SouthAsia,CentralAsiaSiberia-WestEurasia,EastAsia-Oceania,EastAsia-SouthAsia,EastAsia-WestEurasia,Oceania-SouthAsia,Oceania-WestEurasia,SouthAsia-WestEurasia,Start_b,End_b,name2,Distance
2441,chr15,22802549,22803549,0.05322,0.06678,0.0307,0.00048,0.00026,0.00548,0.2002,0.01411,0.06522,0.06073,0.02288,0.17926,0.07433,0.05908,0.10405,0.0243,0.03668,0.00928,0.00141,0.00215,0.00799,22778349,22859118,SNHG14,0
2442,chr15,22803549,22804672,0.06645,0.10517,0.02865,7e-05,0.00056,0.00457,0.31172,0.01539,0.08117,0.07896,0.06901,0.23297,0.11093,0.09188,0.05537,0.02505,0.03716,0.04966,0.00096,0.00446,0.00201,22778349,22859118,SNHG14,0
2443,chr15,22817143,22818143,0.09988,0.0214,0.04759,0.00099,0.0009,0.00013,0.2235,0.01182,0.09091,0.12106,0.0784,0.1181,0.03415,0.01423,0.01315,0.03092,0.06053,0.04803,0.00373,0.00138,0.00026,22778349,22859118,SNHG14,0
2444,chr15,22903576,22905745,0.13616,0.00847,0.09003,0.07112,0.00011,0.00735,0.23004,0.01124,0.01848,0.1337,0.05729,0.14632,0.13598,0.01057,0.02518,0.00032,0.08428,0.03794,0.06767,0.02369,0.00567,22854126,22909666,SNHG14,0
2445,chr15,22925031,22926031,0.02819,0.13566,0.01498,0.02405,0.00031,0.00843,0.24695,0.00454,0.10628,0.03422,0.04153,0.23073,0.04677,0.1241,0.06538,0.07663,0.01962,0.04024,0.01917,0.0028,0.00557,22918512,22958955,SNHG14,0
2446,chr15,22938031,22939031,1e-05,0.1601,0.00318,0.00935,0.01564,0.00908,0.13867,0.00333,0.01225,0.01222,0.00586,0.20281,0.20757,0.0795,0.08333,0.00217,0.03236,0.02118,0.04083,0.02357,0.00049,22918512,22958955,SNHG14,0
2447,chr15,22946031,22954804,0.00152,0.15899,0.00291,0.01591,0.01425,0.00593,0.11963,0.00828,0.00746,0.00539,0.00111,0.20029,0.07519,0.08152,0.09275,0.03219,0.0297,0.01601,7e-05,0.00162,0.00131,22918512,22958955,SNHG14,0
2448,chr15,22955804,22956804,0.03299,0.09913,0.01102,0.01556,0.0111,0.02148,0.31902,0.09174,0.12979,0.09825,0.09643,0.05926,0.05235,0.06177,0.03267,0.00088,0.0,0.00221,0.00086,0.00021,0.00201,22918512,22958955,SNHG14,0
2449,chr15,22965804,22966804,0.0,0.11309,3e-05,0.00183,0.00465,0.02159,0.16424,0.00015,0.00524,0.00876,0.02248,0.20869,0.13258,0.12489,0.05558,0.00731,0.01369,0.03923,0.00089,0.01209,0.00981,22929982,23156934,SNHG14,0
2450,chr15,23423823,23425488,0.0545,0.08702,0.01514,0.3514,0.01329,0.12382,0.00341,0.01185,0.15275,0.01448,0.01538,0.02933,0.11093,0.03317,0.00682,0.22614,8e-05,0.06432,0.24231,0.04254,0.06478,23415055,23603926,ATP10A,0
2451,chr15,23472432,23473779,0.04355,0.05226,0.00606,0.07257,0.00069,0.00181,0.0,0.06238,0.19876,0.03899,0.03772,0.075,0.2236,0.04659,0.04687,0.03597,0.01055,0.00109,0.08745,0.04363,0.00433,23415055,23603926,ATP10A,0
2452,chr15,24513781,24515463,0.03927,0.07182,0.02975,0.02805,0.04273,0.00229,0.2482,0.00237,0.00029,0.16852,0.01678,0.20339,0.17824,0.00564,0.08074,0.00069,0.15255,0.01286,0.12793,0.01247,0.05818,24283983,24514400,GABRB3,0
2453,chr15,26694121,26696836,0.00707,0.0584,0.00053,0.04499,0.01802,0.00128,0.12021,0.00373,0.01682,0.04794,0.01144,0.06558,0.21092,0.01581,0.03358,0.03515,0.02413,0.00346,0.11992,0.05176,0.00836,26661487,26895237,APBA2,0
2454,chr15,26815732,26820306,0.02888,0.04751,0.00258,0.10324,0.01143,0.01269,0.00211,0.04281,0.23704,0.00637,0.00391,0.06558,0.28533,0.01581,0.01077,0.07237,0.02413,0.02689,0.18171,0.16531,5e-05,26661487,26895237,APBA2,0
2455,chr15,27163275,27168302,0.05682,0.29359,0.07443,0.09468,0.19665,0.09112,0.10495,0.00237,0.00516,0.04886,0.00935,0.07767,0.06871,0.00928,0.03887,0.00032,0.03527,0.00437,0.02614,0.00176,0.01334,26897355,27361533,FAM189A1,0
2456,chr15,32390992,32394602,0.00011,0.06761,0.04226,0.00794,7e-05,0.00224,0.06533,0.04225,0.01086,1e-05,0.00242,0.20339,0.12665,0.06457,0.07292,0.01188,0.04572,0.02063,0.00962,0.00121,0.00298,32330977,32394190,GOLGA8B,0
2457,chr15,39105827,39106927,0.08503,0.00758,0.00688,0.00855,0.0602,0.00766,0.15268,0.04422,0.04632,0.28369,0.03283,0.02698,0.0341,0.0263,0.02461,0.00014,0.10201,7e-05,0.11645,1e-05,0.0918,39090183,39112698,OIP5-AS1,0
2458,chr15,39110709,39112148,0.0846,0.00029,0.00128,0.00177,0.03812,0.00015,0.08405,0.10169,0.12349,0.2299,0.06038,0.00269,0.00374,0.0455,2e-05,6e-05,0.0254,0.00223,0.02288,0.00233,0.03744,39090183,39112698,OIP5-AS1,0
2459,chr15,39259166,39265618,0.0369,0.1144,0.00271,0.00677,0.00733,0.03587,0.24695,0.02199,0.01908,0.01621,0.00106,0.14946,0.16672,0.17576,0.25792,0.00113,0.00115,0.01907,0.0,0.00885,0.01056,39223265,39289730,RTF1,0
2460,chr15,40893538,40900231,0.04497,0.10264,0.00022,0.01066,0.01904,0.01566,0.28604,0.03805,0.11023,0.11455,0.00722,0.10918,0.05171,0.0369,0.16486,0.01346,0.02321,0.0125,0.0009,0.04284,0.06524,40750008,40913326,UBR1,0
2461,chr15,42651031,42654905,0.00386,0.10623,0.00555,0.03471,0.00224,0.00084,0.08329,0.01663,0.06663,0.00033,0.00621,0.14757,0.27407,0.08325,0.09643,0.0129,0.01467,0.00188,0.05461,0.01982,0.00537,42633760,42692703,SORD2P,0
2462,chr15,42783532,42786017,0.0664,0.18246,0.00662,4e-05,0.00305,0.00112,0.4494,0.03501,0.08561,0.09472,0.05961,0.24662,0.1885,0.14419,0.12883,0.0071,0.01855,0.0125,0.0022,0.00058,0.00037,42764693,42787237,TERB2,0
2463,chr15,42835154,42837080,0.0086,0.06124,0.06684,0.00855,0.15673,0.26239,0.11608,0.1044,0.0374,0.21834,0.28928,5e-05,0.02478,0.0231,0.07634,0.02463,0.02079,0.08103,0.09124,0.16305,0.02092,42831166,42844383,SORD,0
2464,chr15,42837080,42840392,0.0011,0.08365,0.14187,0.06424,0.17343,0.31606,0.06459,0.10169,0.05026,0.13484,0.23869,0.00779,0.00114,0.01726,0.08333,0.01408,0.00176,0.04639,0.0264,0.09709,0.02948,42831166,42844383,SORD,0
2465,chr15,42854664,42860736,0.00396,0.1144,0.0369,0.04381,0.00733,0.00025,0.07319,0.06634,0.08838,0.0222,0.00174,0.26531,0.26693,0.17576,0.09214,0.00217,0.01201,0.03649,0.02056,0.03561,0.00895,42831187,42885189,SORD,0
2466,chr15,47059107,47062495,0.05718,0.02265,0.06376,0.06233,0.05435,0.0722,0.03292,0.00694,0.0,0.16373,0.12593,0.01578,0.03549,0.12608,0.11292,0.00763,0.20578,0.1853,0.17633,0.13827,0.00486,46963867,47090284,GALK2,0
2467,chr15,47297981,47300579,0.20199,0.09197,0.01763,0.00068,0.10315,0.03499,0.02809,0.10074,0.23589,0.02055,0.05236,0.02903,0.10472,0.00033,0.00934,0.02165,0.03698,0.00424,0.10633,0.03375,0.01452,47135180,47429199,FAM227B,0
2468,chr15,48513735,48515096,0.00597,0.1601,0.00318,0.00255,0.00718,0.00201,0.09753,0.01766,0.00079,0.02719,0.01092,0.20281,0.11663,0.2206,0.17172,0.01131,0.00086,2e-05,0.0189,0.00695,0.00082,48509321,48572763,SPPL2A,0
2469,chr15,49832216,49844419,0.00152,0.15899,0.00904,0.00514,0.03236,0.00593,0.11963,0.01766,0.00104,0.01664,0.00111,0.23333,0.10472,0.05063,0.09275,0.02788,0.07255,0.02601,0.01058,6e-05,0.00933,49759740,49854794,MAPK6,0
2470,chr15,56636798,56641013,0.0,0.23164,0.01072,0.0283,0.02802,0.01553,0.17544,0.00694,0.0207,0.0188,0.00936,0.18968,0.13043,0.1361,0.15841,0.00354,0.00659,0.00271,0.00042,1e-05,0.00063,56573180,56659569,MINDY2,0
2471,chr15,56656843,56658208,0.00415,0.15973,0.00499,0.00742,0.03028,9e-05,0.1907,0.01515,0.0005,0.04664,0.0019,0.10938,0.21261,0.05383,0.14022,0.02109,0.01086,0.00577,0.05744,0.00377,0.0297,56573180,56659569,MINDY2,0
2472,chr15,56793063,56803021,0.00193,0.16358,0.00016,0.04378,0.03659,0.00033,0.16424,0.00102,0.05806,0.03333,0.00269,0.17373,0.04122,0.28669,0.14646,0.04899,0.03167,0.00093,0.14752,0.03221,0.03045,56667202,56833298,RNF111,0
2473,chr15,57035281,57039260,0.00038,0.15533,0.00652,0.02895,0.04533,0.00288,0.16984,0.00315,0.0374,0.04724,0.00388,0.21778,0.05421,0.0366,0.09856,0.06128,0.08471,0.01699,0.00143,0.01077,0.02301,56921175,57175015,MSTRG.1942,0
2474,chr15,57438799,57440368,2e-05,0.08702,0.0514,0.00048,0.00381,0.02784,0.07745,0.06022,0.00079,0.00426,0.02414,0.25037,0.09452,0.12489,0.18735,0.04734,0.03024,0.00179,0.00147,0.01802,0.01176,57418223,57441967,GCNT3,0
2475,chr15,60217086,60219104,0.27445,0.28547,0.36569,0.0181,0.15329,0.0002,0.00633,0.01923,0.1531,0.03239,0.18226,0.00269,0.16194,0.0543,0.22572,0.21251,0.09363,0.31563,0.0532,0.01506,0.1254,60194083,60648425,MSTRG.1947,0
2476,chr15,61739751,61745576,0.00456,0.21134,5e-05,0.02017,0.07006,0.01864,0.13996,0.00551,0.00524,0.03422,0.00478,0.21947,0.10939,0.04357,0.10405,0.02224,0.07478,0.0209,0.01766,0.00023,0.0154,61714185,61847464,DAPK2,0
2477,chr15,62280382,62284650,0.00597,0.24941,0.01337,0.01227,0.02473,0.01246,0.17015,0.00117,0.00104,0.00539,0.00111,0.15386,0.15356,0.12644,0.13751,2e-05,0.00171,1e-05,0.00199,6e-05,0.00131,62270167,62312487,ZNF609,0
2478,chr15,62650536,62652392,0.02888,0.07906,0.04398,0.03722,0.01143,0.0175,0.1907,0.00031,0.0005,0.00637,0.00227,0.23073,0.21261,0.14826,0.15565,1e-05,0.01115,0.00562,0.01037,0.00448,0.00066,62651166,62731766,AC069368.1,0
2479,chr15,62809129,62812483,0.02129,0.05675,0.04854,0.01199,0.0026,0.02845,0.13867,0.00333,0.00224,0.03665,1e-05,0.20281,0.11663,0.03564,0.15419,0.01131,0.07255,0.00283,0.02467,0.00215,0.04765,62810916,62839049,MTFMT,0
2480,chr15,63697864,63698864,0.06645,0.04764,0.00287,0.01622,0.00056,2e-05,0.21761,0.04494,0.16238,0.07896,0.04575,0.07246,0.0082,0.03844,0.04293,0.03178,0.00594,0.0022,0.01105,0.01433,0.00075,63678914,63701413,RAB11A,0
2481,chr15,67145278,67148115,0.00128,0.02195,0.00141,0.00284,0.0003,0.11597,0.01192,0.0,0.00883,0.00281,0.16364,0.01205,0.03982,0.02753,0.23443,0.00745,0.00297,0.13333,0.00141,0.10208,0.10931,67121428,67229857,PAQR5,0
2482,chr15,70240260,70251557,0.00722,0.13958,0.00249,0.00794,0.01955,0.00125,0.2235,0.01663,1e-05,0.04737,0.00199,0.10476,0.22571,0.06177,0.13482,0.01807,0.00808,0.00714,0.0502,0.00233,0.02822,70225108,70291472,TMEM202-AS1,0
2483,chr15,70337466,70344162,0.02827,0.08673,0.00011,0.01151,0.00319,0.01143,0.21382,0.0242,0.00516,0.04886,0.0037,0.09102,0.16388,0.05872,0.13748,0.00917,0.00449,0.00949,0.02614,1e-05,0.02574,70291592,70420271,ARIH1,0
2484,chr15,70390255,70393934,0.05606,0.14879,0.04398,0.00035,0.00158,0.03044,0.34756,0.00454,0.08117,0.04441,0.0072,0.33171,0.13598,0.18021,0.28252,0.05278,0.0297,0.00127,0.00337,0.03275,0.01798,70291592,70420271,ARIH1,0
2485,chr15,72373734,72385515,0.00108,0.03643,0.04759,0.10505,0.00293,0.0315,0.05556,0.0287,0.09091,0.00033,0.01538,0.14632,0.26784,0.05884,0.10198,0.01292,0.0272,0.00105,0.07583,0.01709,0.01579,72329135,72381364,UBL7-AS1,0
2486,chr15,72663011,72667966,0.0664,0.12576,0.00366,0.01698,0.01174,0.00137,0.36045,0.09,0.02516,0.12376,0.03728,0.08654,0.23536,0.06457,0.12959,0.03335,0.00228,0.00938,0.05388,0.00701,0.01987,72651968,72673092,CSK,0
2487,chr15,72789525,72790525,0.0369,0.16561,4e-05,0.00071,0.0482,0.00263,0.31172,0.03682,0.05806,0.13441,0.0133,0.15938,0.14355,0.03811,0.17556,0.00041,0.0458,0.00332,0.03352,0.00475,0.06663,72789675,72807970,COX5A,0
2488,chr15,73414577,73424591,0.00016,0.05991,0.07603,0.01946,0.00795,0.03957,0.05837,0.07479,0.02518,0.00953,0.03388,0.24662,0.15459,0.10917,0.15802,0.01629,0.03566,0.00494,0.00302,0.00272,0.01258,73333336,73450019,PTPN9,0
2489,chr15,73730964,73734048,0.02851,0.1144,0.00353,0.01531,0.02811,0.00129,0.02809,0.01185,0.00236,0.11633,0.0349,0.07767,0.04677,0.24295,0.1268,0.00413,0.04848,0.00907,0.08707,0.02174,0.01477,73714074,73771794,UBE2Q2,0
2490,chr15,75577636,75579930,0.14386,0.26181,0.18053,0.25466,0.1049,0.0376,0.03393,0.02114,0.02702,0.00037,0.01707,0.0002,0.00055,0.04357,0.10405,5e-05,0.03247,0.09024,0.03391,0.08667,0.0154,75476049,75649354,LINGO1,0
2491,chr15,75579930,75580930,0.13949,0.25864,0.1507,0.10089,0.07434,0.01529,0.03393,0.02256,0.01132,0.00025,0.02455,0.00055,0.00027,0.03305,0.108,0.00109,0.03048,0.09702,0.01404,0.05228,0.02069,75476049,75649354,LINGO1,0
2492,chr15,75580930,75582338,0.14386,0.26181,0.14165,0.22306,0.09511,0.0376,0.03393,0.02256,0.05253,0.00013,0.01707,0.00055,0.00795,0.02686,0.10405,0.00286,0.02477,0.0856,0.04872,0.12292,0.02135,75476049,75649354,LINGO1,0
2493,chr15,80854841,80856990,0.07649,0.0715,0.19731,0.16398,0.27242,0.30723,0.00072,0.02437,0.02648,0.08651,0.08058,0.03484,0.03382,0.09699,0.10021,1e-05,0.01717,0.02295,0.01847,0.01897,0.00097,80790230,80967798,AC022558.2,0
2494,chr15,81090632,81103789,0.10706,0.12094,0.22583,0.07072,0.31418,0.2135,1e-05,0.01766,0.00746,0.10364,0.00857,0.01773,0.00807,0.09229,0.00918,0.04899,0.03167,0.00093,0.14752,0.03221,0.03045,81048878,81307353,AC103876.1,0
2495,chr15,81964997,81967082,0.11633,0.00611,0.00406,0.00015,1e-05,0.03134,0.18575,0.06646,0.11948,0.12106,0.21241,0.01736,0.00871,0.00569,0.00885,0.00232,0.00445,0.05367,0.00025,0.0299,0.0297,81946120,81992543,EFL1P1,0
2496,chr15,82435569,82439804,0.00813,0.21134,0.01895,0.07147,0.07006,0.00531,0.2002,0.02914,0.08919,0.07224,0.01263,0.11856,0.04756,0.04357,0.1619,0.01559,0.01962,0.00413,0.00017,0.03333,0.04159,82421938,82468864,SEC11A,0
2497,chr15,83245994,83247156,0.00451,0.11415,0.0112,0.02439,0.00669,0.00531,0.07745,0.00117,0.08625,0.00011,1e-05,0.06362,0.24027,0.07828,0.0744,0.06815,0.0007,0.00109,0.06603,0.04183,5e-05,83132630,83436897,AKAP13,0
2498,chr15,83265239,83268589,0.03571,0.19995,0.24167,0.18388,0.38762,0.2071,0.07033,0.08711,0.06359,0.20632,0.06424,0.00218,0.00023,0.04211,0.00149,0.00364,0.02413,1e-05,0.04792,0.00248,0.01989,83132630,83436897,AKAP13,0
2499,chr15,87989960,87994694,0.07748,0.03495,0.05795,0.02362,0.07247,0.02396,0.21974,0.00551,0.02516,0.00212,0.01615,0.17673,0.11836,0.20492,0.10247,0.00589,0.00115,0.00666,0.01262,2e-05,0.01203,87986252,87990054,CIB1,0
2500,chr15,88063737,88065890,0.12322,0.03039,0.00426,0.00889,0.00012,0.00654,0.23625,0.08076,0.0672,0.11633,0.05995,0.04478,0.07493,0.03438,0.0375,0.00081,0.00295,0.00043,0.00702,5e-05,0.00493,88022306,88070511,AC091167.6,0
2501,chr15,88477277,88500535,0.00128,0.13566,0.01498,0.01337,0.00676,0.00591,0.10495,0.02437,0.02648,0.00176,0.00126,0.23073,0.21261,0.08427,0.07355,1e-05,0.04113,0.03483,0.0357,0.02551,0.0,88475675,88575539,BLM,0
2502,chr15,88556144,88558190,0.00423,0.03764,0.02823,0.1601,1e-05,0.0168,0.01798,0.04667,0.23495,0.00468,0.02743,0.1181,0.35691,0.03941,0.08102,0.05889,0.0272,0.00105,0.16157,0.05974,0.01579,88475675,88575539,BLM,0
2503,chr15,88563724,88569118,0.03417,0.20247,0.02169,0.11884,0.0729,0.01026,0.09578,0.00015,0.03717,0.01621,0.00266,0.1243,0.0204,0.04118,0.15749,0.04664,0.0244,0.00199,0.00335,0.06623,0.04089,88475675,88575539,BLM,0
2504,chr15,92300380,92304521,0.04726,0.00594,0.02004,0.00015,0.06262,0.0139,0.08834,0.1289,0.04322,0.21923,0.10493,0.00392,0.00877,0.04468,0.00119,0.0243,0.02085,0.0006,0.08546,0.01507,0.01992,92219503,92314594,AC009432.2,0
2505,chr15,95750941,95756012,0.08486,0.13887,0.17527,0.12737,0.11157,0.20558,0.02935,0.03516,0.02738,3e-05,0.03956,0.0,0.0,0.02256,0.0,0.0,0.02924,0.0,0.02052,0.0,0.03509,95748165,95756804,AC024651.1,0
2506,chr15,96794962,96796629,0.11412,0.20856,0.07662,0.21493,0.12153,0.11807,0.01638,0.00694,0.02349,0.0002,0.0,0.04138,0.00065,0.01901,0.01066,0.04734,0.00581,0.00749,0.02467,0.01357,0.00019,96718539,96870273,AC036108.1,0
2507,chr15,97598444,97599678,0.02335,0.0715,0.00433,0.12771,0.02179,0.04756,0.18575,0.04422,0.28744,0.0866,0.10203,0.04136,0.01418,0.01687,0.00165,0.08707,0.00673,0.0251,0.05439,0.01642,0.00616,97569616,97602833,AC090825.1,0
2508,chr15,97608551,97609896,0.01744,0.00093,0.0,0.1724,0.01808,0.00663,0.02919,0.01633,0.30035,0.06322,0.03126,0.00103,0.15872,0.01029,0.00231,0.17006,0.01855,0.0071,0.0851,0.09081,0.00221,97570674,97673865,AC090825.1,0
2509,chr15,99215351,99219365,0.00118,0.00291,0.09003,0.05011,0.03207,0.00206,0.00034,0.06361,0.03984,0.04335,0.00481,0.05926,0.03247,0.05383,0.00833,0.00413,0.21723,0.1097,0.15707,0.05718,0.01565,99058997,99244970,PCSK6,0
2526,chr16,7990690,7993998,0.20504,0.00134,0.00298,0.0089,0.01188,0.00531,0.16952,0.16672,0.22361,0.26078,0.14012,0.00032,0.01738,0.02199,0.00142,0.01549,0.02085,0.0006,0.0,0.01404,0.01992,7910723,8144912,AC093515.1,0
2527,chr16,9612653,9616161,0.01503,0.09486,0.00405,0.10505,0.01799,0.00973,0.18255,0.03078,0.20625,0.05985,0.03428,0.05965,0.00055,0.03234,0.03607,0.06765,0.00497,0.00149,0.0395,0.04082,0.00087,9575501,9648399,AC007221.1,0
2528,chr16,10465997,10467116,0.02285,0.04927,0.06353,0.00633,0.00033,0.00035,0.14764,0.00752,0.00618,0.02897,0.01366,0.20432,0.09672,0.04288,0.04631,0.0269,0.0725,0.05077,0.00959,0.00296,0.00127,10421728,10519259,ATF7IP2,0
2529,chr16,10691151,10699134,0.00722,0.09255,0.03365,0.02651,0.00033,0.00035,0.05556,0.06352,0.06663,0.00477,0.00812,0.21333,0.22867,0.0849,0.08154,0.00017,0.04033,0.02548,0.03309,0.0166,0.00127,10663430,10730854,TEKT5,0
2530,chr16,11941542,11945197,0.03417,0.17426,0.01072,0.0,0.01383,0.0,0.07579,0.00551,0.02738,0.00381,0.03956,0.13333,0.13867,0.12209,0.2029,0.00763,0.00018,0.01379,0.01009,0.0,0.01738,11904163,11951999,GSPT1,0
2531,chr16,12014321,12019755,0.00152,0.07317,0.00688,0.0312,2e-05,0.00743,0.09845,0.00147,0.02174,0.00192,0.00156,0.12,0.20185,0.07185,0.10742,0.00976,0.00764,3e-05,0.03352,0.00701,0.00806,12012846,12611331,SNX29,0
2532,chr16,12019755,12025596,0.06645,0.06448,0.01916,0.04677,0.04313,0.01064,0.24695,0.02199,0.00524,0.00876,0.02248,0.14946,0.21261,0.20712,0.11422,0.00917,0.00546,0.00104,0.00089,0.01209,0.00981,12012846,12611331,SNX29,0
2533,chr16,12354905,12357579,0.0,0.17426,0.04444,0.0,0.0,0.0,0.12963,0.02914,0.0,0.0,0.0,0.05256,0.13867,0.16986,0.2029,0.03194,0.04276,0.05664,0.0,0.0,0.0,12012846,12611331,SNX29,0
2534,chr16,12357579,12358579,0.00813,0.17533,0.05624,0.0089,0.01188,0.01568,0.12963,0.02914,0.0,0.0,0.0,0.05256,0.13867,0.16986,0.2029,0.03194,0.04276,0.05664,0.0,0.0,0.0,12012846,12611331,SNX29,0
2535,chr16,12362602,12365275,0.0,0.17426,0.04444,0.0,0.0,0.0,0.12963,0.02914,0.0,0.0,0.0,0.05256,0.13867,0.16986,0.2029,0.03194,0.04276,0.05664,0.0,0.0,0.0,12012846,12611331,SNX29,0
2536,chr16,12365275,12367940,0.0,0.17426,0.04444,0.0,0.0,0.0,0.12963,0.02914,0.0,0.0,0.0,0.05256,0.13867,0.16986,0.2029,0.03194,0.04276,0.05664,0.0,0.0,0.0,12012846,12611331,SNX29,0
2537,chr16,12367940,12369845,0.0,0.17426,0.04444,0.0,0.0,0.0,0.12963,0.02914,0.0,0.0,0.0,0.05256,0.13867,0.16986,0.2029,0.03194,0.04276,0.05664,0.0,0.0,0.0,12012846,12611331,SNX29,0
2538,chr16,12369845,12372147,0.0,0.17426,0.04444,0.0,0.0,0.0,0.12963,0.02914,0.0,0.0,0.0,0.05256,0.13867,0.16986,0.2029,0.03194,0.04276,0.05664,0.0,0.0,0.0,12012846,12611331,SNX29,0
2539,chr16,13236654,13240559,0.22067,0.13577,0.0945,0.05946,0.04309,0.01313,0.05051,0.06238,0.11442,0.10965,0.10365,0.00805,0.02088,0.03509,0.05451,0.00227,0.01065,0.03356,0.00265,0.01431,0.00737,12938716,13277638,SHISA9,0
2540,chr16,14336990,14338904,0.01744,0.04764,0.12581,0.04677,0.00056,0.00732,0.11963,0.06022,0.00962,0.024,0.00223,0.3156,0.18411,0.03844,0.08239,0.02224,0.14335,0.06281,0.05744,0.01514,0.01163,14338623,14364023,MIR193BHG,0
2541,chr16,15984921,15994087,0.00456,0.21134,0.0396,0.00277,0.07006,0.02372,0.13996,0.01539,0.00024,0.03422,0.0072,0.07619,0.15468,0.04357,0.08962,0.01957,0.00486,0.00111,0.04083,0.00979,0.01026,15954474,16148409,MSTRG.2106,0
2542,chr16,18115312,18119656,0.02851,0.0878,0.00097,0.02043,0.03731,0.0,0.23625,0.01553,0.10401,0.00033,0.02337,0.07853,0.04891,0.19505,0.06176,0.02344,0.0231,0.00101,0.09617,0.01514,0.03607,17974591,18158833,AC010601.1,0
2543,chr16,20355499,20359742,7e-05,0.12576,0.02929,0.25784,0.06977,0.09019,0.12373,0.02225,0.28744,0.05895,0.06433,0.03577,0.03982,0.01029,0.00231,0.12371,0.00891,0.01976,0.07888,0.04149,0.00221,20340541,20372354,ACSM5,0
2544,chr16,23654874,23656832,0.06949,0.23164,0.03293,0.0575,0.05754,0.01553,0.07424,0.00333,0.0005,7e-05,0.01126,0.12,0.08787,0.07895,0.15841,0.00135,0.00479,0.00304,0.00089,0.00755,0.01535,23578194,23657344,SCNN1B,0
2545,chr16,24125041,24132635,0.00877,0.11135,0.02629,0.01337,0.01902,0.01151,0.16372,0.00333,0.0005,0.00127,1e-05,0.23333,0.18411,0.21205,0.18167,0.00135,0.00056,0.00283,0.0002,0.00023,0.00091,24111360,24497130,PRKCB,0
2546,chr16,24591859,24599071,0.00108,0.0743,0.0118,0.04277,0.0009,0.00198,0.05757,0.00463,0.0672,0.00387,9e-05,0.02723,0.22519,0.09188,0.04351,0.08707,0.01895,0.00373,0.0336,0.04604,0.0052,24532830,24639260,CACNG3,0
2547,chr16,24757841,24761646,0.0,0.20247,0.0,0.0,0.0,0.0,0.15195,0.0,0.0,0.0,0.0,0.20833,0.16226,0.19753,0.23443,0.0,0.0,0.0,0.0,0.0,0.0,24749689,24772093,AC008938.1,0
2548,chr16,25148125,25155224,0.10096,0.01075,0.0769,0.11392,0.0602,0.04777,0.19008,0.00949,0.00024,0.01621,0.01584,0.14439,0.20757,0.12308,0.09461,0.01273,0.00098,0.00348,0.02056,0.01986,0.00082,25122803,25191257,SLC5A11,0
2549,chr16,27909798,27916153,0.01067,0.13279,0.00904,0.00289,0.00269,0.00058,0.06505,0.03941,0.02648,0.00281,0.00492,0.20281,0.15746,0.09958,0.10714,0.00135,0.02137,0.0125,0.01037,0.00448,0.00066,27828883,28059367,MSTRG.2139,0
2550,chr16,28852432,28857570,0.02029,0.10898,0.00022,0.00935,0.04943,0.00249,0.03393,0.02437,0.05931,0.14074,0.03286,0.11856,0.15468,0.25589,0.13972,0.00678,0.04276,0.00126,0.02754,0.00209,0.02513,28621950,29652316,AC009093.11,0
2551,chr16,30096512,30098037,0.04355,0.08593,0.00029,0.00289,0.00021,0.0139,0.2002,0.03704,0.04242,0.04965,0.01263,0.09552,0.10939,0.07801,0.1619,0.00141,0.00098,0.01029,0.0046,0.00306,0.0174,30091094,30102526,AC009133.1,0
2552,chr16,31391640,31395550,0.00128,0.16199,0.01951,2e-05,0.00297,0.00378,0.12832,0.00871,0.00112,0.00807,0.00049,0.07013,0.15356,0.20492,0.10247,0.01578,0.03617,0.00564,0.00335,0.00258,0.01203,31376697,31398083,STX1B,0
2553,chr16,31581102,31584683,1e-05,0.14296,0.00523,0.0181,0.00345,0.01089,0.11716,0.00551,0.02738,0.00381,0.01043,0.18968,0.18699,0.17584,0.22289,0.00763,0.00018,0.00098,0.01009,0.0034,0.00196,31583551,31584384,AC009088.1,0
2554,chr16,38574692,38575692,0.05628,0.01936,0.11784,0.05111,0.0237,0.00033,0.14766,0.00951,0.00023,0.15439,0.03467,0.19481,0.13526,9e-05,0.01708,0.01307,0.22141,0.0977,0.14423,0.03226,0.02242,38574568,38575661,C2orf69P1,0
2555,chr16,38676157,38677157,0.00248,0.10085,0.04494,0.01652,0.06528,0.02803,0.14379,0.03343,0.00962,0.07892,0.03272,0.30476,0.21261,0.00157,0.01443,0.00731,0.1979,0.11723,0.12285,0.05989,0.007,38675942,38678032,AC018558.6,0
2556,chr16,38677157,38680996,0.00011,0.11232,0.06617,0.00215,0.08275,0.04149,0.11376,0.06649,0.00352,0.06727,0.0266,0.3219,0.15459,0.00019,0.004,0.04209,0.24562,0.15654,0.09746,0.04406,0.00278,38675942,38678032,AC018558.6,0
2557,chr16,38703099,38705708,0.01454,0.12029,0.05784,0.08525,0.12138,0.07296,0.22979,0.01203,0.03933,0.19039,0.09632,0.31207,0.38969,0.00041,0.00028,0.00588,0.29705,0.20069,0.32568,0.18434,0.00112,38702445,38703565,C2orf69P3,0
