,index,Chromosome,Start,End,Africa-America,Africa-CentralAsiaSiberia,Africa-EastAsia,Africa-Oceania,Africa-SouthAsia,Africa-WestEurasia,America-CentralAsiaSiberia,America-EastAsia,America-Oceania,America-SouthAsia,America-WestEurasia,CentralAsiaSiberia-EastAsia,CentralAsiaSiberia-Oceania,CentralAsiaSiberia-SouthAsia,CentralAsiaSiberia-WestEurasia,EastAsia-Oceania,EastAsia-SouthAsia,EastAsia-WestEurasia,Oceania-SouthAsia,Oceania-WestEurasia,SouthAsia-WestEurasia,i,Start_b,End_b,name2,Distance
896,153352,chr15,70390255,70405908,0.01831,0.08548,0.05631,0.00154,0.00507,0.01978,0.1805,0.01002,0.00746,0.00397,0.00013,0.22994,0.09123,0.11957,0.13857,0.02899,0.02657,0.00685,0.00059,0.00698,0.00512,153352.0,70291592,70420271,ARIH1,0
897,153498,chr15,72657140,72682978,0.0927,0.12027,0.00571,0.01805,0.00318,0.00754,0.39369,0.14675,0.04377,0.1272,0.03714,0.08963,0.2501,0.09029,0.14119,0.04629,0.00026,0.02594,0.03662,0.00145,0.01901,153498.0,72651968,72673092,CSK,0
898,153533,chr15,73397971,73424591,0.00112,0.06358,0.04742,0.012,0.00382,0.02726,0.05837,0.06236,0.02518,0.00953,0.03255,0.22477,0.15459,0.10917,0.15543,0.01073,0.02701,0.00264,0.00302,0.0023,0.01157,153533.0,73333336,73450019,PTPN9,0
899,153695,chr15,76245371,76251715,0.03722,0.00234,0.00047,0.06424,0.00643,0.00485,0.01987,0.03649,0.20152,0.06907,0.04298,0.00417,0.08241,0.01469,0.01057,0.04634,0.00294,0.00228,0.03134,0.02421,2e-05,153695.0,76245174,76245756,AC011270.1,0
900,153949,chr15,81076018,81103789,0.10706,0.12094,0.22583,0.07072,0.31418,0.21175,1e-05,0.01766,0.00746,0.10364,0.00825,0.01773,0.00807,0.09229,0.00882,0.04899,0.03167,0.00106,0.14752,0.03158,0.03118,153949.0,81048878,81307353,AC103876.1,0
901,154038,chr15,83265239,83270086,0.03571,0.19995,0.24167,0.18388,0.3832,0.20299,0.07033,0.08711,0.06359,0.20511,0.06389,0.00218,0.00023,0.04948,0.00214,0.00364,0.03167,5e-05,0.05479,0.00321,0.02208,154038.0,83132630,83436897,AKAP13,0
902,154242,chr15,86998557,87019336,0.04413,0.07529,0.00865,0.00921,3e-05,0.01221,0.22381,0.02778,0.01758,0.04104,0.0112,0.1607,0.14001,0.07591,0.13117,0.00046,0.0072,0.00102,0.00798,7e-05,0.01047,154242.0,86998759,87072201,MSTRG.2024,0
903,154312,chr15,88230491,88318940,0.00013,0.10421,0.02688,0.00265,0.02062,0.00012,0.14044,0.02148,0.00192,0.02533,0.0,0.2241,0.17015,0.04733,0.09039,0.01212,0.09845,0.02241,0.04174,0.00133,0.02162,154312.0,88144254,88258256,IQGAP1,0
904,154313,chr15,88320898,88367389,0.00287,0.0996,0.00523,0.00406,0.00048,0.04316,0.1342,6e-05,8e-05,0.00113,0.01917,0.1757,0.14793,0.11365,0.20811,0.0,0.00229,0.02887,0.00185,0.01931,0.03496,154313.0,88285891,88401360,MSTRG.2032,0
905,154318,chr15,88430919,88519455,0.002,0.0889,0.04522,0.00669,0.00108,0.00143,0.11608,0.02553,0.00148,0.0002,1e-05,0.23182,0.14355,0.10981,0.07974,0.01633,0.03333,0.02113,0.00265,0.00097,9e-05,154318.0,88376356,88475471,CRTC3-AS1,0
906,154742,chr15,96045892,96069853,0.08181,0.00117,0.00466,0.00193,0.00205,0.05909,0.085,0.14526,0.11958,0.14412,0.23837,0.0127,0.0074,0.00847,0.07975,0.00031,0.0008,0.04093,4e-05,0.03428,0.05272,154742.0,95804216,96058187,AC022523.1,0
907,154794,chr15,96793962,96832841,0.07649,0.2279,0.02466,0.16398,0.06767,0.07329,0.06829,0.01831,0.02648,0.00176,0.00064,0.11905,0.01098,0.07447,0.04937,0.07246,0.01124,0.01414,0.0357,0.02286,0.00017,154794.0,96718539,96870273,AC036108.1,0
909,154976,chr16,893783,900258,0.07253,0.05226,0.02004,0.00514,0.00069,5e-05,0.23625,0.16672,0.04052,0.08805,0.05897,0.01714,0.10208,0.04659,0.03846,0.04664,0.01369,0.01874,0.00971,0.00345,0.001,154976.0,860523,981773,LMF1,0
910,156521,chr16,73787934,73793654,0.02851,0.00363,0.0005,0.02043,0.10443,0.03517,0.05556,0.03559,0.10401,0.26078,0.11708,0.00148,0.00881,0.09229,0.01446,0.01472,0.09007,0.0275,0.05601,0.00073,0.02573,156521.0,73783181,73795272,DPEP2,0
911,157686,chr16,3377065,3399961,0.00636,0.07324,0.03598,0.02041,0.00377,0.00494,0.11361,0.00689,0.00214,0.01842,0.00038,0.19838,0.22435,0.05019,0.0995,0.0022,0.06378,0.01537,0.04483,0.00484,0.01729,157686.0,3382932,3384350,OR2C1,0
912,157886,chr16,6438218,6449906,0.00152,0.05226,0.01742,0.07257,0.00069,0.00132,0.09205,0.00694,0.05114,0.00426,0.00463,0.09677,0.2236,0.04659,0.02925,0.01814,0.02422,0.02902,0.08745,0.0856,0.00011,157886.0,5269460,7743066,RBFOX1,0
913,157974,chr16,7990690,7998871,0.19834,0.00078,0.00146,0.00014,0.02407,0.00352,0.20801,0.16835,0.19108,0.304,0.11218,0.00392,0.00027,0.02199,0.00519,0.00217,0.03167,0.00085,0.02754,0.00345,0.02305,157974.0,7910723,8144912,AC093515.1,0
914,158159,chr16,11564609,11621745,0.06484,0.05621,0.03226,0.0098,0.00293,0.0141,0.20178,0.01185,0.02685,0.08787,0.01501,0.15627,0.10145,0.03442,0.0951,0.00419,0.05278,0.00189,0.02167,0.00031,0.02707,158159.0,11583826,11623649,LITAF,0
915,158168,chr16,12014321,12031728,0.10323,0.0201,0.00222,0.01622,0.00056,0.01986,0.22228,0.07407,0.04337,0.09104,0.02542,0.0332,0.07633,0.02732,0.06056,0.00643,0.00055,0.00964,0.01105,0.00023,0.01384,158168.0,12012846,12611331,SNX29,0
916,158299,chr16,14328937,14346110,0.06096,0.06088,0.09006,0.01195,4e-05,0.01031,0.22523,0.00033,0.02634,0.06515,0.01511,0.26667,0.13043,0.05872,0.0897,0.03557,0.09387,0.02909,0.01362,0.0,0.01125,158299.0,14338623,14364023,MIR193BHG,0
917,158306,chr16,14538247,14558597,0.00323,0.13991,0.00155,0.02759,0.00019,0.00181,0.1907,0.0099,0.01811,0.00494,0.00023,0.12824,0.23716,0.12954,0.16903,0.0435,0.0006,0.00739,0.03131,0.01656,0.00312,158306.0,14473310,14667800,PARN,0
918,158334,chr16,15799521,15842154,0.0192,0.11805,0.00016,0.01708,0.00188,0.001,0.23645,0.01553,0.00015,0.00604,0.02157,0.1236,0.22917,0.11275,0.08088,0.01367,0.00104,0.00197,0.00496,0.02044,0.005,158334.0,15708066,15861962,MYH11,0
919,158530,chr16,20991136,21003975,0.02029,0.1601,0.00318,0.00255,0.00822,0.0,0.06505,0.03941,0.00883,0.00281,0.01659,0.20281,0.11663,0.09958,0.15277,0.01131,0.02137,0.00307,0.00141,0.00197,0.0076,158530.0,20864025,21090365,DNAH3,0
920,158567,chr16,22119707,22162529,0.00619,0.06543,0.03207,0.08227,0.00789,0.00814,0.10767,0.00951,0.05548,0.00015,0.0002,0.14907,0.23046,0.09939,0.08939,0.01254,0.00737,0.00657,0.03731,0.02917,2e-05,158567.0,22060248,22124650,VWA3A,0
921,158609,chr16,23516200,23574592,0.00109,0.14386,0.00332,0.01151,0.01964,0.0,0.20801,0.00043,0.02193,0.02903,0.00084,0.17333,0.10336,0.07447,0.10835,0.02507,0.03816,0.00314,0.00073,0.00913,0.01743,158609.0,23554124,23628818,SCNN1B,0
922,158611,chr16,23590632,23631272,0.04627,0.0889,0.01161,0.00669,0.00399,0.00561,0.25101,0.01515,0.02516,0.02753,0.01698,0.15938,0.14355,0.12985,0.12241,0.00041,0.00198,0.0009,0.0005,7e-05,0.00017,158611.0,23554124,23628818,SCNN1B,0
923,158613,chr16,23652457,23656832,0.06949,0.26181,0.03293,0.0575,0.05754,0.02139,0.09399,0.00333,0.0005,7e-05,0.00531,0.14611,0.10939,0.10099,0.16075,0.00135,0.00479,0.00045,0.00089,0.0029,0.00799,158613.0,23578194,23657344,SCNN1B,0
924,158643,chr16,24125041,24140027,0.00674,0.07507,0.04854,0.02842,0.03829,0.02057,0.11963,0.01766,0.00962,0.0123,0.00225,0.23333,0.18411,0.21205,0.16125,0.00135,0.00056,0.00586,0.0002,0.00129,0.00285,158643.0,24111360,24497130,PRKCB,0
925,158675,chr16,24711077,24750575,0.00463,0.18782,0.00499,0.00742,0.00705,0.00088,0.12832,0.0,0.02648,0.00015,0.00114,0.13333,0.24307,0.12644,0.14941,0.02109,0.00017,0.00154,0.02617,0.00982,0.00261,158675.0,24749689,24772093,AC008938.1,0
926,158684,chr16,25099584,25163936,0.06195,0.02336,0.0971,0.05962,0.12521,0.06047,0.16984,0.00267,0.00015,0.01019,0.00027,0.1947,0.16388,0.2384,0.13526,0.00412,0.00224,0.00542,0.01305,4e-05,0.01401,158684.0,25006569,25101834,MSTRG.2134,0
927,158701,chr16,25457979,25491575,0.03076,0.05991,0.00065,0.00486,0.09407,0.01214,0.18575,0.02225,0.06663,0.01448,0.00374,0.07013,0.03382,0.28592,0.10093,0.00859,0.07882,0.00751,0.13828,0.02572,0.03408,158701.0,25464783,25465069,RN7SL557P,0
928,158817,chr16,27906993,27916153,0.01067,0.13279,0.00904,0.00289,0.00269,0.00399,0.06505,0.03941,0.02648,0.00281,0.00114,0.20281,0.15746,0.09958,0.08188,0.00135,0.02137,0.02209,0.01037,0.00982,0.0002,158817.0,27828883,28059367,MSTRG.2139,0
929,158872,chr16,30096512,30104807,0.0223,0.09236,0.00039,0.03308,0.00229,0.01681,0.2002,0.03704,0.00679,0.04965,0.00062,0.09552,0.18692,0.07801,0.18039,0.04685,0.00098,0.02676,0.05675,0.0072,0.03534,158872.0,30091094,30102526,AC009133.1,0
930,159144,chr16,56011240,56040323,0.00707,0.1207,0.00066,0.04499,0.02889,0.00021,0.16572,0.01027,0.01682,0.06568,0.00383,0.09578,0.24636,0.06146,0.1091,0.04929,0.0176,0.00155,0.1459,0.03231,0.02895,159144.0,55950747,56033128,TENT4B,0
931,159651,chr16,64694368,64715794,0.07163,0.08546,2e-05,0.1645,0.01548,0.06398,0.0,0.06964,0.3556,0.02536,0.0096,0.0836,0.39049,0.0304,0.01201,0.16052,0.01642,0.06598,0.24364,0.37248,0.01149,159651.0,64542099,64901156,AC106793.1,0
932,159842,chr16,69992245,70069546,0.02093,0.12566,8e-05,0.00151,0.01464,0.00544,0.21477,0.01898,0.03061,0.05713,0.03232,0.09969,0.09055,0.0511,0.05917,0.00076,0.01096,0.00395,0.00529,0.00087,0.00171,159842.0,70031110,70132408,AC012322.1,0
933,159850,chr16,70229997,70323934,0.00014,0.1096,0.0528,0.00575,0.00044,8e-05,0.14166,0.04554,0.00524,0.00086,0.0,0.21858,0.12383,0.06687,0.07832,0.01633,0.04673,0.03966,0.00655,0.00302,0.00073,159850.0,70153309,70388778,AC092131.1,0
934,159875,chr16,70877318,70890099,0.04005,0.07557,0.00417,2e-05,0.01902,0.0032,0.23625,0.01801,0.04052,0.11633,0.05121,0.09677,0.10208,0.03438,0.0309,0.0032,0.03857,0.01403,0.02085,0.00293,0.00446,159875.0,70732329,70910698,CDH11,0
935,159878,chr16,70905941,70933015,0.03036,0.07965,0.01409,0.03471,0.03206,0.00771,0.22228,0.00383,8e-05,0.11224,0.05052,0.14632,0.22867,0.01001,0.02804,0.00516,0.08278,0.04031,0.12134,0.05764,0.00706,159878.0,70732329,70910698,CDH11,0
936,160052,chr16,73482920,73513265,0.01584,0.20099,0.0066,0.00294,0.00228,0.0165,0.11545,0.00333,0.0561,0.00514,0.00023,0.17373,0.24027,0.16022,0.09813,0.02359,0.00061,0.00488,0.01009,0.02367,0.00682,160052.0,73469298,73514108,GFOD2,0
937,160132,chr16,74539238,74595109,0.01436,0.09305,0.00854,0.01863,0.00666,0.01181,0.22514,0.00129,0.00023,0.00226,0.00014,0.16254,0.2354,0.16402,0.13612,0.00263,0.00012,0.00052,0.00401,0.00062,0.00105,160132.0,74533466,74631808,CDH1,0
938,160164,chr16,75152438,75162603,0.01406,0.08073,0.02947,0.03597,0.00255,0.00107,0.14488,0.00103,0.00244,0.02664,0.00683,0.17538,0.25793,0.05894,0.07748,0.00022,0.04781,0.01922,0.05864,0.02003,0.00648,160164.0,75136783,75158000,AC026464.3,0
939,160492,chr16,82543957,82589902,0.10501,0.26851,0.36482,0.10824,0.28239,0.33043,0.04829,0.0839,1e-05,0.04342,0.06037,0.00332,0.04583,0.0004,0.00146,0.08135,0.00708,0.00026,0.0418,0.06084,0.00396,160492.0,82333416,82615426,CNTNAP4,0
940,160586,chr16,84240141,84253841,0.28334,0.06609,0.07666,0.00061,0.05191,0.02594,0.08745,0.06236,0.25289,0.09807,0.07932,0.00103,0.04996,0.00066,0.00214,0.05309,0.00345,0.00657,0.0357,0.01498,0.00071,160586.0,84155174,84334927,WWOX,0
941,160599,chr16,84364342,84528156,0.00229,0.11164,0.0279,0.04297,0.00212,0.02949,0.15838,0.04301,0.08708,0.00885,0.01208,0.03559,0.03141,0.08929,0.21069,0.00146,0.01487,0.11251,0.02726,0.12212,0.04651,160599.0,84155370,85268567,WWOX,0
942,160960,chr16,90188263,90241554,0.04862,0.23737,0.05115,0.07029,0.05852,0.09166,0.08745,3e-05,0.00186,0.00045,0.00561,0.08333,0.06656,0.0633,0.03373,0.00213,0.00078,0.00872,0.00031,0.00168,0.00374,160960.0,90188231,90211260,HSDL1,0
943,160984,chr16,90528451,90546504,0.1185,0.29305,0.30559,0.36998,0.20586,0.21347,0.09324,0.07143,0.21888,0.01569,0.01336,0.00021,0.02688,0.02707,0.02033,0.02566,0.02291,0.01989,0.0919,0.0667,4e-05,160984.0,90434924,90530568,ATP2C2,0
944,161023,chr16,91117895,91129549,4e-05,0.00338,0.00968,0.10388,0.05761,0.02768,0.00262,0.00694,0.15132,0.04724,0.0184,0.00148,0.16226,0.03184,0.01068,0.14465,0.02041,0.00569,0.25337,0.14453,0.00394,161023.0,91094375,91160848,KIAA0513,0
945,161249,chr16,93867123,93881155,0.08452,0.22985,0.14319,0.0,0.00908,0.16967,0.0631,0.00337,0.12025,0.06146,0.00976,0.03439,0.32275,0.2254,0.01079,0.16443,0.10864,0.00349,0.01019,0.16671,0.12915,161249.0,93852780,93879187,AC126696.1,0
954,161897,chr17,31073696,31113870,0.12322,0.03039,0.00016,0.00346,0.00178,3e-05,0.23625,0.13136,0.15436,0.15239,0.11708,0.02609,0.02396,0.02256,0.02045,0.00217,0.00086,5e-05,0.00042,0.00225,0.0012,161897.0,31060079,31130404,NSRP1,0
955,162099,chr17,41857213,41876223,0.06247,0.01948,0.04246,0.01337,0.00297,0.00674,0.15504,0.20687,0.1366,0.0936,0.09769,0.00392,0.00056,0.00836,0.00325,0.00731,0.0244,0.01403,0.0046,0.00129,0.00077,162099.0,41857894,41858629,KRTAP3-3,0
956,162458,chr17,58552258,58573134,0.10159,0.02146,0.02004,0.00289,0.00069,0.01352,0.20801,0.20687,0.1366,0.1196,0.17691,0.00032,0.01098,0.01592,0.00154,0.00731,0.01369,0.00068,0.00089,0.0029,0.00799,162458.0,58130925,58553377,MSI2,0
957,163551,chr17,3652978,3690652,0.00684,0.08408,0.00365,0.04352,0.00015,0.01236,0.14764,0.00035,0.0181,0.00908,0.0007,0.09796,0.23014,0.07917,0.11643,0.01817,0.00507,0.00243,0.0489,0.00711,0.01457,163551.0,3603213,3689865,ITGAE,0
958,163669,chr17,5584722,5595110,0.15907,0.18638,0.23188,0.12761,0.1168,0.10793,0.0,0.0,0.0207,0.02871,0.01465,0.0,0.02396,0.03438,0.0183,0.0292,0.04441,0.02558,0.00482,0.00345,7e-05,163669.0,5594510,5598343,AC135726.1,0
959,163765,chr17,7056209,7093617,0.07649,0.08408,0.00713,0.01351,0.0042,0.00903,0.32776,0.03346,0.17074,0.11455,0.01918,0.12117,0.03382,0.05384,0.10137,0.035,0.02117,0.0003,0.00302,0.03113,0.02237,163765.0,7074343,7080281,ASGR1,0
960,163916,chr17,9284088,9317612,0.00038,0.08365,0.0407,0.0256,0.06138,0.06148,0.09336,0.03157,0.02349,0.05559,0.04148,0.23077,0.19485,0.27549,0.2287,0.00081,0.00295,0.00578,0.00702,0.00764,0.00101,163916.0,9157468,9483516,STX8,0
961,164427,chr17,18949712,18961908,0.4354,0.21134,0.22122,0.10094,0.25386,0.02448,0.05177,0.02699,0.15235,0.02105,0.23748,0.00262,0.02768,0.00593,0.0884,0.04112,0.00064,0.1274,0.05388,0.01701,0.14392,164427.0,18896870,18970488,SLC5A10,0
962,164449,chr17,19542499,19605722,0.0169,0.04993,0.06149,0.02985,0.00489,0.00383,0.11708,0.00656,0.00022,0.03741,0.00569,0.21135,0.22156,0.02669,0.06993,0.00658,0.10137,0.03705,0.06428,0.01081,0.01722,164449.0,19508263,19546075,AC025627.1,0
963,164512,chr17,28273721,28295386,0.02013,0.04869,0.08232,0.02501,0.00045,6e-05,0.11716,0.03516,0.00024,0.01621,0.01332,0.2381,0.13043,0.05849,0.04732,0.0292,0.07591,0.05979,0.02056,0.01696,0.00016,164512.0,28274664,28289911,AC026254.2,0
964,164660,chr17,31073696,31113870,0.02617,0.14496,0.01138,0.0175,0.05159,0.00143,0.27749,0.00503,0.00119,0.13709,0.01008,0.23117,0.24865,0.03266,0.12976,0.00142,0.11283,0.00327,0.11868,0.00602,0.05772,164660.0,31060079,31130404,NSRP1,0
965,164668,chr17,31270299,31277108,0.01371,0.19442,0.00271,0.00071,0.01217,0.01124,0.10629,0.02778,0.00892,0.00012,0.03955,0.23704,0.17132,0.11459,0.25349,0.00589,0.02621,0.00336,0.00631,0.01443,0.04374,164668.0,31260905,31278669,TMIGD1,0
966,164933,chr17,36598718,36607910,0.00068,0.05569,0.02489,0.03757,0.00343,0.00253,0.06231,0.01178,0.02287,0.00619,0.00021,0.1453,0.23295,0.03979,0.08029,0.00149,0.04834,0.01447,0.07035,0.02268,0.01282,164933.0,36534818,36605714,AP2B1,0
967,165006,chr17,38004808,38039227,0.05321,0.04595,0.00216,0.00494,0.03907,0.00644,0.21364,0.04071,0.03505,0.19001,0.01789,0.07329,0.0913,0.00097,0.07062,0.00081,0.06554,0.00159,0.07655,0.00011,0.06944,165006.0,37936010,38043848,AATF,0
968,165164,chr17,40826213,40835848,0.08889,0.05013,0.04893,0.04277,0.01162,0.02124,0.23393,0.01539,0.01908,0.15012,0.01996,0.17827,0.16602,0.01568,0.11307,2e-05,0.10548,0.00381,0.0925,0.00315,0.06019,165164.0,40816989,40841083,GSDMA,0
969,165178,chr17,41044819,41089556,0.00904,0.13749,0.0054,0.0,0.00523,0.01233,0.23645,0.02713,0.01129,0.02862,0.03253,0.09578,0.15564,0.10044,0.06121,0.00517,0.0,0.00174,0.00528,0.01028,0.00176,165178.0,41040888,41057664,RAPGEFL1,0
970,165267,chr17,42660003,42679808,0.07363,0.03778,0.00597,0.00071,0.01922,1e-05,0.2002,0.03306,0.11442,0.1373,0.04382,0.06564,0.02768,0.00323,0.02916,0.00958,0.04261,0.00546,0.01131,0.00041,0.01597,165267.0,42658488,42669163,P3H4,0
971,165314,chr17,43196985,43372009,0.01464,0.07088,0.02234,0.05298,0.00048,0.00124,0.15828,0.00045,0.01449,0.01129,0.00467,0.15766,0.2449,0.08865,0.06536,0.00782,0.01731,0.01029,0.04876,0.02556,0.00026,165314.0,43169810,43244652,STAT3,0
972,165443,chr17,45637600,45697484,0.03178,0.1084,0.00172,0.0026,0.00795,0.03666,0.26902,0.01641,0.01934,0.00764,0.00016,0.11871,0.15571,0.15528,0.20062,8e-05,0.0021,0.0221,0.00137,0.01631,0.01018,165443.0,45647150,45648427,AC005180.2,0
973,165670,chr17,50081225,50089760,0.02787,0.05251,0.00062,0.06563,0.00124,0.00566,0.13019,0.02577,0.00571,0.04102,0.03453,0.02891,0.20129,0.04218,0.01228,0.05543,2e-05,0.00231,0.08739,0.06541,0.00222,165670.0,50073493,50086120,ABI3,0
974,165672,chr17,50100961,50112860,0.03962,0.04597,0.056,0.11598,0.00305,0.03502,0.18167,0.00067,0.02259,0.02202,0.00015,0.17799,0.31025,0.07138,0.12211,0.01317,0.03327,0.00174,0.0851,0.01946,0.01794,165672.0,50093936,50115907,FLJ40194,0
975,165892,chr17,53898145,53982687,0.00539,0.08451,0.05544,0.00564,0.00376,0.00643,0.11982,0.01767,0.00016,0.01604,1e-05,0.22049,0.20473,0.05546,0.10455,0.02806,0.08281,0.02562,0.01975,8e-05,0.01877,165892.0,53980966,53981591,MTCO1P40,0
976,165905,chr17,54647358,54679737,0.33013,0.11693,0.22235,0.02131,0.21713,0.22064,0.06533,0.00592,0.19945,0.00953,0.00076,0.02828,0.03982,0.02342,0.0383,0.1108,0.00037,0.00232,0.10706,0.11075,0.00426,165905.0,54151977,54942444,AC034268.2,0
977,166194,chr17,59898602,59929154,0.00415,0.04869,0.00278,0.02501,0.08796,0.00675,0.07424,0.00027,0.01225,0.07009,0.00033,0.07389,0.13043,0.22647,0.0725,0.01273,0.067,0.0014,0.0349,0.00279,0.02822,166194.0,59850724,59975017,TRIM37,0
978,166200,chr17,60082459,60104219,0.00128,0.08908,0.00141,0.01337,0.01902,0.07602,0.06505,0.0,0.02648,0.0312,0.08035,0.06779,0.15746,0.18275,0.26087,0.02109,0.02941,0.09387,0.0002,0.02538,0.0269,166200.0,60065666,60083328,AC099850.2,0
979,166238,chr17,61184942,61222837,0.06683,0.02162,0.14437,0.14555,0.13816,0.23832,0.01818,0.01023,0.01564,0.00878,0.04553,0.05902,0.07222,0.0565,0.12527,0.00017,0.00015,0.01997,0.00067,0.01392,0.02299,166238.0,61046124,61261421,MSTRG.2518,0
980,166311,chr17,62866673,62892767,0.04272,0.09236,0.00012,0.03159,0.00191,0.00731,0.21886,0.03014,0.1228,0.05593,0.0032,0.08752,0.01156,0.06648,0.08943,0.03098,0.00268,0.00575,0.0184,0.03996,0.01331,166311.0,62811561,62934215,MED13,0
981,166593,chr17,68188436,68226053,0.06669,0.05959,0.04559,0.04061,0.00473,0.06603,0.25976,0.00317,0.0054,0.04155,1e-05,0.18604,0.20649,0.09916,0.18786,6e-05,0.02242,0.00366,0.01998,0.00371,0.03866,166593.0,68213820,68242480,PSMD12,0
982,166643,chr17,69484401,69548351,0.01342,0.03122,0.05837,0.1128,0.03642,0.00283,0.07952,0.01434,0.06417,0.00657,0.00243,0.14411,0.20721,0.10308,0.04068,0.01749,0.00056,0.02935,0.0184,0.06212,0.01742,166643.0,69468660,69640736,LINC01482,0
983,166804,chr17,72484155,72531022,0.03417,0.10714,0.01491,0.00147,0.0128,0.00536,0.23605,0.08576,0.05877,0.07589,0.04357,0.05073,0.08603,0.04608,0.05302,0.00606,0.0,0.00149,0.00519,0.00106,0.0012,166804.0,72493817,72494276,MYL6P5,0
984,166893,chr17,73756879,73779557,0.5102,0.28458,0.12637,0.37756,0.40335,0.3715,0.06075,0.19583,0.02662,0.03809,0.00446,0.04992,0.00888,0.00615,0.02379,0.09789,0.106,0.14369,0.0006,0.0047,0.01053,166893.0,73518975,73981582,SLC39A11,0
985,166924,chr17,74214318,74224306,3e-05,0.05358,0.05512,0.00677,0.02811,0.02596,0.0484,0.06152,0.00883,0.0312,0.02338,0.20869,0.09452,0.15503,0.14515,0.0243,0.00522,0.00594,0.00702,0.0045,9e-05,166924.0,74224176,74535383,SDK2,0
986,167049,chr17,75549160,75566864,0.06645,0.04764,0.07441,0.0256,0.03704,0.01889,0.21761,0.00102,0.01908,0.00609,0.01649,0.23333,0.14068,0.15351,0.1151,0.01131,0.00365,0.01743,0.00111,0.00087,0.00409,167049.0,75560805,75568344,AC064805.2,0
987,167192,chr17,77650761,77708744,0.00358,0.14879,0.01228,0.0066,0.00158,0.00474,0.10629,0.02778,0.02216,0.00988,0.01252,0.23704,0.21177,0.18021,0.17094,0.00056,0.00507,0.00113,0.00199,9e-05,0.00098,167192.0,77632851,77675802,MFSD11,0
988,167342,chr17,79588735,79641460,0.0109,0.13761,0.05499,0.08525,7e-05,0.01871,0.15195,0.01029,0.0207,0.00819,0.00056,0.23335,0.30677,0.09052,0.16195,0.00044,0.04196,0.00713,0.05312,0.0097,0.01576,167342.0,79568969,79677097,CYTH1,0
989,167459,chr17,80902311,80928237,0.10615,0.04776,0.17706,0.13995,0.09358,0.22411,0.02919,0.00627,0.00662,0.00379,0.01191,0.06049,0.05443,0.01016,0.08471,1e-05,0.02036,0.0005,0.01705,0.00029,0.0326,167459.0,80830269,80934528,TBC1D16,0
990,167480,chr17,81147970,81275022,0.00492,0.06894,0.00143,0.00166,0.00018,0.02687,0.11523,0.00102,0.00118,0.00683,0.00507,0.08376,0.09797,0.06127,0.22135,1e-05,0.00254,0.01257,0.00289,0.013,0.03164,167480.0,81120847,81153937,SLC26A11,0
991,167651,chr17,83407540,83417955,0.05183,0.13675,0.03967,0.02759,0.00012,0.00438,0.21886,0.03516,0.02738,0.05542,0.03357,0.26882,0.21296,0.1289,0.18677,0.0,0.04441,0.01683,0.03131,0.01068,0.00588,167651.0,83388669,83476383,FOXK2,0
992,167680,chr17,84108921,84125037,0.32864,0.08014,0.11543,0.00855,0.06977,0.05172,0.13996,0.05273,0.30075,0.13441,0.10595,0.0057,0.03797,0.00061,0.00225,0.05794,0.01023,0.01584,0.02749,0.01516,0.00072,167680.0,84099993,84115581,METRNL,0
1004,169440,chr18,66716038,66832385,0.07253,0.00594,0.03823,0.00289,0.00507,0.00758,0.12021,0.21205,0.10401,0.11633,0.11708,0.01578,0.00056,8e-05,4e-05,0.02224,0.01741,0.01125,0.0002,0.00073,0.00024,169440.0,66699076,66802147,CDH19,0
1005,169714,chr18,2795240,2856045,0.05095,0.10662,0.00275,0.03246,0.00954,3e-05,0.2837,0.02482,0.16281,0.09201,0.03117,0.11719,0.02314,0.05174,0.06467,0.04407,0.01991,0.0027,0.00693,0.01853,0.00609,169714.0,2805342,2805449,RNU6-340P,0
1006,169722,chr18,2982412,2998429,0.00737,0.15739,0.03526,0.00733,0.01519,0.00132,0.18852,0.00544,0.0002,0.03522,0.01166,0.2756,0.27233,0.08162,0.10487,0.01023,0.08864,0.0486,0.04269,0.01209,0.00694,169722.0,2844153,2988572,AP001011.1,0
1007,169759,chr18,3743932,3750755,0.05674,0.24167,0.00298,0.02017,0.01546,0.01431,0.07745,0.03343,0.00962,0.0123,0.00825,0.20869,0.13258,0.15503,0.14515,0.00731,0.00522,0.00594,0.0002,1e-05,9e-05,169759.0,3655539,4615578,DLGAP1,0
1008,169762,chr18,3772205,3809452,0.03485,0.06496,0.00119,0.0031,0.01039,0.00178,0.2482,0.03078,0.02195,0.09917,0.01595,0.09959,0.10908,0.03184,0.0733,0.00077,0.02217,0.00015,0.02662,0.00016,0.01968,169762.0,3655539,4615578,DLGAP1,0
1009,169840,chr18,5363849,5402851,0.11952,0.04031,0.09022,0.00176,0.00047,0.00977,0.04643,0.01201,0.20385,0.18223,0.20325,0.01116,0.07707,0.06681,0.10034,0.1307,0.13048,0.18694,0.00069,0.00263,0.00723,169840.0,5359442,5377780,AP001496.4,0
1010,170459,chr18,23945241,23970092,0.0003,0.20325,0.0015,0.08028,0.01048,7e-05,0.22827,0.00258,0.09529,0.01227,0.00043,0.15052,0.03382,0.11197,0.13934,0.05198,0.00374,0.00075,0.02925,0.05171,0.00713,170459.0,23883711,24149324,LAMA3,0
