"chr","start","end","genes","WestEurasia.SouthAsia","WestEurasia.Africa","WestEurasia.CentralAsiaSiberia","WestEurasia.Oceania","WestEurasia.America","WestEurasia.EastAsia","SouthAsia.Africa","SouthAsia.CentralAsiaSiberia","SouthAsia.Oceania","SouthAsia.America","SouthAsia.EastAsia","Africa.CentralAsiaSiberia","Africa.Oceania","Africa.America","Africa.EastAsia","CentralAsiaSiberia.Oceania","CentralAsiaSiberia.America","CentralAsiaSiberia.EastAsia","Oceania.America","Oceania.EastAsia","America.EastAsia"
"6",170202477,170210909,"LINC00574",-0.00898,-0.00669,-0.00088,0.03905,-0.01062,-0.00168,-0.01097,-0.00594,0.04312,-0.0169,-0.00342,-0.01073,0.02705,-0.01426,0.00558,0.00383,-0.01107,0.02073,0.04244,0.09039,-0.00775
"6",170774714,170800962,"PSMB1",0,0,0,-0.01038,0.00877,0.00693,NA,NA,0,0,0,NA,0,0,0,0,0,0,0.01754,0.01239,-0.00807
"6",17516007,17520759,"CAP2",0,0,0,-0.0079,0,0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,NA
"6",17523907,17527414,"CAP2",0,0,0,0,-0.00799,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,NA,0
"6",18375298,18524043,"RNF144B",0.00927,0.01001,0.0072,0.00661,0.00619,0.01028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",20658763,20680835,"CDKAL1",0.00481,0.0052,0.00374,-0.01221,0.00321,0.00534,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,NA
"6",2090545,2096752,"GMDS",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",24291366,24301082,"DCDC2",0,-0.00468,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"6",24324781,24328341,"DCDC2",-0.00781,0.10924,0.02094,0.09828,-0.0068,0.14626,0.15899,0.00673,0.08245,-0.0047,0.11173,0.27541,0.44943,0.09929,0.44144,0.00714,0.0435,0.02236,0.14989,-0.01464,0.15936
"6",24366642,24388541,"DCDC2",0.00481,0.00519,0.00373,0.00342,-0.01329,0.00534,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,NA,0
"6",25141748,25152976,"CMAHP",0.00633,0.00683,0.00492,0.00451,0.00422,-0.00114,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,0
"6",25659345,25662158,"SCGN",0,0,-0.006,0,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,0,0,0,NA,NA,NA
"6",26022615,26027359,"H4C2",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",26196578,26198469,"H3C4",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",26645407,26659308,"ZNF322",-0.00481,0,0,0,0,0.0664,0,0,0,0,0.02573,NA,NA,NA,0.05819,NA,NA,0.04477,NA,0.04166,0.03942
"6",27671613,27674427,"LINC01012",0.02777,0,0,0,0,0,0.02895,0.02256,0.02105,0.01996,0.02952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",27674427,27680878,"LINC01012",-0.00131,0.05488,0.00607,0.00556,0.00521,0.00866,0.0119,0.02256,0.02105,0.01996,0.02952,0.06973,0.06509,0.06172,0.09128,NA,NA,NA,NA,NA,NA
"6",27772610,27776776,"H2BC13, H3C10",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",27833197,27834479,"H2AC16",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",27878058,27879525,"OR2B2",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",3070520,3073034,"RIPK1",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",3194596,3197063,"LINC02525",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",32556880,32557480,"HLA-DRB5",-0.00084,0.00171,0.03349,-0.00166,0.08255,0.00031,0.0237,0.07269,0.01778,0.12931,0.02113,0.00312,-0.01328,0.05267,-0.01129,0.00861,0.02816,0.00555,0.08694,-0.0129,0.05535
"6",3330890,3336658,"SLC22A23",0,0,0.0207,0,0,0,NA,0.02344,NA,NA,NA,0.02452,NA,NA,NA,0.01884,0.018,0.02492,NA,NA,NA
"6",34005494,34007835,"GRM4",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",34315517,34320033,"RPS10-NUDT3, NUDT3",0.00294,0.0177,-0.01057,0.01701,0.01594,0.00662,0.05141,-0.00569,0,0,-0.01204,0.01077,0.06506,0.0617,0.06043,0.01884,0.018,-0.0021,NA,0,0
"6",34576766,34581181,"ILRUN",0,0,0,0,-0.01027,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,NA,0
"6",34712758,34725149,"SNRPC",NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"6",34867504,34873591,"ANKS1A",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",34920210,34925337,"ANKS1A",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",36927970,36931358,"PI16",NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,0,0,NA,-0.02266,0,0
"6",37265266,37275751,"TBC1D22B",0,0,-0.00719,0,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,0,0,0,NA,NA,NA
"6",37850621,37852693,"ZFAND3",-0.00909,0.17212,-0.01033,0.00258,0.00153,-0.00714,0.15441,-0.01562,-0.00111,-0.00233,-0.00955,0.13176,0.17713,0.16836,0.13183,-0.00298,-0.00441,-0.0118,-0.02271,0.00988,0.00826
"6",38184468,38192207,"BTBD9",0,0,-0.00689,0,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,0,0,0,NA,NA,NA
"6",38390486,38404690,"BTBD9",NA,0.093,NA,NA,NA,NA,0.07158,NA,NA,NA,NA,0.05885,0.05488,0.05202,0.07731,NA,NA,NA,NA,NA,NA
"6",39063851,39073138,"SAYSD1",0,-0.00858,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"6",39335282,39340379,"KIF6",0,0.00611,0,0,0,0,0.0112,NA,NA,NA,NA,0.0091,0.00846,0.00799,0.01216,NA,NA,NA,NA,NA,NA
"6",41944801,41956272,"CCND3",0.00971,0.01048,0.00754,0.00692,0.00648,0.01076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",42893457,42896810,"PTCRA",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",43196250,43212090,"DNPH1, TTBK1",0,0.00709,0,0,-0.01064,0,0,NA,NA,0,NA,0,0,0.01258,0,NA,0,NA,0,NA,0
"6",43495650,43498410,"XPO5, POLR1C",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",44242348,44244038,"SPATS1, TMEM151B",0,0,0,0,-0.01057,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,NA,0
"6",44837905,44862878,"SUPT3H",0.00404,-0.00932,0.00314,0.00287,0.00269,0.00448,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"6",45021108,45029849,"SUPT3H",-0.00569,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",46228162,46230958,"RCAN2",0,-0.00861,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"6",46394984,46398732,"RCAN2",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",46597529,46599638,"CYP39A1",0,-0.00628,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"6",46918910,46921923,"ADGRF5",-0.00399,0.00291,0.00209,0.00192,0.0018,0.00299,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",46970353,46972950,"ADGRF1",0,0,0,0,0,-0.00845,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,0
"6",47563692,47567124,"CD2AP",0.05231,0.05626,0.04105,0.03774,0.03541,0.02137,NA,NA,NA,NA,0.01044,NA,NA,NA,0.01111,NA,NA,0.00845,NA,0.00784,0.00741
"6",49783225,49806767,"CRISP1",0.00423,0.00457,-0.00271,0.00301,0.00282,0.0047,NA,0,NA,NA,NA,0,NA,NA,NA,0,0,0,NA,NA,NA
"6",51564607,51568251,"PKHD1",0.0048,0.00519,0.00373,0.00342,0.0032,0.00533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",51666765,51671779,"PKHD1",0,-0.00862,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"6",53728408,53732983,"LRRC1",0,0.00982,0,0,0,0,0.02265,NA,NA,NA,NA,0.01845,0.01716,0.01623,0.02457,NA,NA,NA,NA,NA,NA
"6",53924644,53928253,"MLIP",0.00971,0.01048,0.00755,0.00692,-0.01333,-0.00493,NA,NA,NA,0,0,NA,NA,0,0,NA,0,0,0,0,-0.0149
"6",53928253,53935160,"MLIP",-0.00875,0.42905,0.05047,0.05242,0.22044,0.03702,0.39844,0.03757,0.04089,0.2164,0.02112,0.18681,0.17824,0.01589,0.23746,-0.02029,0.05606,-0.01177,0.0517,-0.01144,0.08221
"6",55304407,55307645,"HMGCLL1",0.00472,0.00024,0.00367,0.00336,0.00315,0.00524,0.02264,NA,NA,NA,NA,0.01844,0.01714,0.01621,0.02455,NA,NA,NA,NA,NA,NA
"6",55335098,55346996,"HMGCLL1",0.00481,-0.00745,0.00374,0.00342,0.00321,0.00534,0.01119,NA,NA,NA,NA,0.00909,0.00845,0.00799,0.01215,NA,NA,NA,NA,NA,NA
"6",55413338,55418687,"HMGCLL1",0,0.03746,0,0,0,0,0.0457,NA,NA,NA,NA,0.03739,0.03481,0.03296,0.04947,NA,NA,NA,NA,NA,NA
"6",5554693,5562685,"FARS2",0,0.00238,0,0,0,0,0.0112,NA,NA,NA,NA,0.0091,0.00846,0.00799,0.01215,NA,NA,NA,NA,NA,NA
"6",55687510,55706876,"BMP5",0.01971,0.02126,0.01535,0.01409,0.0132,0.02184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",55711033,55720514,"BMP5",0.01457,-0.00241,0.01134,0.0104,0.00974,0.01615,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"6",56584320,56589132,"DST",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",56640250,56651185,"DST",0,0.00536,0,0,0,0,0.0112,NA,NA,NA,NA,0.0091,0.00846,0.00799,0.01216,NA,NA,NA,NA,NA,NA
"6",5728145,5731372,"FARS2",0.00339,0.00366,-0.01177,0.00241,0.00226,0.00376,NA,0,NA,NA,NA,0,NA,NA,NA,0,0,0,NA,NA,NA
"6",57447621,57452661,"PRIM2",-0.00017,0.00314,0.07183,0.01504,-0.01374,0.02867,0.03223,0.03333,0.05559,-0.00798,0.06748,0.17442,-0.00912,-0.01401,-0.00052,0.22648,0.07314,0.20045,-0.00228,-0.01335,0.00582
"6",594630,597613,"EXOC2",0,0.01041,0,0,0,0,0.0112,NA,NA,NA,NA,0.0091,0.00846,0.00799,0.01216,NA,NA,NA,NA,NA,NA
"6",62873542,62884654,"KHDRBS2",0.01967,0.00201,0.01532,0.01406,0.01317,0.02179,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"6",62923377,62934853,"KHDRBS2",0.01296,0.01398,0.01008,0.00924,0.00866,0.01437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",64006031,64020119,"LGSN",-0.00556,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",6417174,6434308,"LY86-AS1",-0.00285,0.01571,0.01133,0.01039,0.00973,0.01614,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",64244115,64247818,"PTP4A1",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,0
"6",64659039,64673571,"EYS",0.05301,0.2584,-0.00189,0.20478,-0.00441,0.00834,0.11096,0.01335,0.10485,0.09918,0.00601,0.26882,0,0.41852,0.19722,0.25746,0.01718,-0.01273,0.40274,0.17039,0.03
"6",64907026,64913093,"EYS",-0.00611,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",65344679,65350799,"EYS",0.00216,0.00423,-0.00988,0.02178,-0.00449,0.06082,0.03638,-1e-05,0.07462,0.0223,0.11437,-0.00377,-0.0084,-0.017,0.01181,0.01664,-0.01323,0.04493,-0.0154,-0.01077,0.00342
"6",65709074,65722101,"EYS",0.0021,0.13559,-0.00736,0.02241,-0.00851,-0.0056,0.10753,0.01316,0.07386,0.00992,0.01476,0.24957,0.32726,0.25265,0.19539,0.00232,-0.02137,-0.01378,9e-05,0.00543,-0.01492
"6",65881166,65882273,"EYS",0.0096,0.01036,0.00746,0.00684,0.0064,0.01064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",65964209,65977008,"EYS",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",66073539,66081006,"EYS",0.00479,0.00517,0.00372,0.00341,0.11677,0.00531,NA,NA,NA,0.16576,NA,NA,NA,0.17145,NA,NA,0.14672,NA,0.14018,NA,0.17347
"6",66397287,66405069,"EYS",-0.00937,-0.00387,0.04151,0.01871,-0.01082,0.16628,-0.00768,0.03925,0.01647,-0.01645,0.14531,0.07835,0.049,-0.01305,0.19774,-0.01717,0.03696,0.0195,0.01514,0.03794,0.12144
"6",69491233,69501565,"ADGRB3",0.00481,0.00519,0.00373,0.00342,0.0032,0.00534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",69687379,69695934,"ADGRB3",0.0148,0.03748,0.0272,0.02498,0.02342,0.03849,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",69783191,69786510,"ADGRB3",0.00358,0.00387,0.00278,0.00255,0.00239,0.00398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",69796851,69802082,"ADGRB3",0.00969,0.01046,0.00753,0.00691,0.00647,0.01075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",70013829,70019117,"ADGRB3",0.0048,-0.00203,0.00372,0.00341,0.0032,0.00532,0.02267,NA,NA,NA,NA,0.01846,0.01717,0.01624,0.02459,NA,NA,NA,NA,NA,NA
"6",70974391,70986086,"COL9A1",0.00387,0.00418,0.003,0.00275,0.00258,-0.00924,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,0
"6",72863385,72880024,"RIMS1",-0.00894,0.08224,-0.01028,-0.01007,-0.00846,-0.00199,0.10507,-0.01571,-0.01617,-0.01206,-0.00275,0.10699,0.11504,0.06182,0.05651,-0.01965,-0.01585,-0.00553,-0.01234,-0.00131,-0.0154
"6",73361521,73365934,"KCNQ5",0.00962,0.01039,0.00748,0.00686,0.00642,-0.00531,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,0
"6",7801229,7802822,"BMP6",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",7978188,7987017,"BLOC1S5-TXNDC5, PIP5K1P1",0.00229,0.00247,0.00178,0.00163,0.00152,0.00254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",79786155,79788780,"PHIP",0,-0.00405,0,-0.00466,0,0,0,NA,0,NA,NA,0,-0.01513,0,0,0,NA,NA,0,0,NA
"6",80557130,80570746,"LINC01621",0.00361,0.0039,0.00308,0.00257,0.00241,0.0057,NA,0.02344,NA,NA,0.02113,0.02453,NA,NA,0.02247,0.01884,0.018,-0.01434,NA,0.01592,0.01504
"6",83803032,83828747,"DOP1A",0.00739,-0.00802,0.00574,0.00526,0.00493,0.0082,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"6",84092107,84097036,"ME1",0.00966,0.01043,0.00751,0.00689,0.00645,0.01072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",84844573,84857590,"CEP162",0.01451,0.01565,0.01128,0.01035,0.00969,0.01608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",85472557,85474669,"TBX18",0.00164,0.00177,0.00127,-0.01151,-0.01174,-0.00849,NA,NA,0,0,0,NA,0,0,0,0,0,0,-0.02268,-0.0144,-0.015
"6",8624662,8626649,"LOC100506207",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",8653787,8656949,"LOC100506207, HULC",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",88285410,88295679,"RARS2",0,0,0.01915,0,0,0,NA,0.02342,NA,NA,NA,0.0245,NA,NA,NA,0.01882,0.01799,0.0249,NA,NA,NA
"6",89414851,89416974,"RNGTT",0,-0.00846,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"6",89491095,89494511,"RNGTT",0,-0.00852,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"6",90021093,90025413,"GABRR2",0,0,0,0,0,-0.00636,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,0
"6",90428230,90430907,"MDN1",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",90842623,90845899,"BACH2",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",96586079,96592356,"FUT9",0,0,0,0,0,-0.00846,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,0
"7",100011820,100022819,"ZCWPW1",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",100167388,100170545,"SAP25",NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"7",100325679,100337066,"ZAN",0.0104,0.00773,0.10486,0.06701,0.0039,-6e-04,0.06133,0.23409,0.02883,0.06302,0.0422,0.04336,0.15798,-0.01533,-0.00976,0.40305,0.03703,0.06249,0.21405,0.13111,-0.01283
"7",101458241,101461601,"CUX1",-0.00806,0.00703,-0.0075,-0.00957,0.06604,-0.00787,0.01081,-0.00892,-0.01258,0.09225,-0.00914,-0.00926,-0.00891,0.01227,-0.00119,-0.02037,0.04073,-0.01315,0.04249,-0.01478,0.05705
"7",101971949,101997595,"SPDYE6",0.00577,-0.01028,-0.0116,-0.00862,-0.0101,-0.00851,-0.0057,-0.00799,0.00912,0.00994,0.00595,-0.01285,-0.01002,-0.01007,-0.01098,-0.01786,-0.01693,-0.0146,-0.02237,-0.01306,-0.0145
"7",102113880,102332519,"RASA4B, SPDYE2B, RASA4, POLR2J2, POLR2J, POLR2J3",0.00863,0.06773,-0.01021,-0.00526,-0.00769,0.01237,0.01667,-0.00189,-0.0098,-0.00862,-0.01205,0.05412,0.04021,0.04217,0.016,-0.01723,-0.01955,0.00109,-0.02254,-0.00707,-0.00583
"7",102718298,102735311,"ARMC10",0.0034,0.00367,0.00264,0.00242,0.00226,0.00377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",102774108,102778074,"NAPEPLD",0,0.00082,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"7",1028809,1039506,"CYP2W1, C7orf50",0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",102920316,102923541,"DPY19L2P2",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",103265928,103268963,"RELN",-0.00747,0.01017,0.00733,0.00672,0.00629,0.01045,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",103501665,103511778,"RELN",0.00478,0.00516,0.00371,0.0034,-0.00402,-0.00788,NA,NA,NA,0.03144,0.01027,NA,NA,0.0327,0.01092,NA,0.02733,0.00831,0.02595,0.00771,-0.01112
"7",105389393,105391473,"ATXN7L1",-0.00999,0.00382,0.00274,0.00251,-0.01284,0.04018,0,0,0,-0.01695,0.02521,NA,NA,0,0.05816,NA,0,0.04474,0,0.04164,0.00517
"7",106723495,106730047,"PRKAR2B",0.01265,0.01364,-0.00939,0.00902,0.00845,0.01402,NA,0,NA,NA,NA,0,NA,NA,NA,0,0,0,NA,NA,NA
"7",108043555,108058483,"NRCAM",0,-0.00861,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"7",110390572,110393543,"IMMP2L",0.00481,0.00519,0.00374,0.00342,0.00321,0.00534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",110427530,110434721,"IMMP2L",0.00475,0.00781,0.00369,0.00338,0.00316,0.00527,0.03443,NA,NA,NA,NA,0.0281,0.02615,0.02475,0.0373,NA,NA,NA,NA,NA,NA
"7",110581769,110586066,"IMMP2L",0,0,0.01957,0,0.22517,0,NA,0.02343,NA,0.2063,NA,0.02452,NA,0.21302,NA,0.01883,0.07455,0.02491,0.17578,NA,0.2154
"7",110759619,110800523,"LRRN3, IMMP2L",0.00481,0.0052,0.00374,-0.0034,0.00321,0.00534,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,NA
"7",110818094,110836493,"IMMP2L",0.00415,-0.00883,0.00322,0.00295,0.00276,0.0046,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"7",11176293,11205341,"PHF14",0.00886,-0.00811,0.00688,0.00631,0.00591,0.00983,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"7",112433579,112482530,"BMT2",0.04835,-0.00506,0.07968,0.01365,0.02241,-0.00819,0.03004,0.28545,0.16485,-0.01695,0.0477,0.12137,0.03579,0.00937,-0.00953,-0.00014,0.21574,0.09523,0.11485,0.01954,0.02129
"7",115583219,115590630,"TFEC",-7e-05,0.00519,0.00373,-0.00358,0.0032,-0.00743,0.02893,0.02254,-0.0166,0.01995,0.00349,NA,0.02897,NA,0,0.02394,NA,0,0.02173,-0.00046,0
"7",115929793,115942630,"CAV1, CAV2",0.03536,0.03997,0.02121,0.04178,0.03921,0.04222,-0.01234,-0.01562,0,0,-0.01205,-0.01449,0,0,-0.01136,0,0,-0.01408,NA,0,0
"7",116032960,116035390,"CAV1, CAV2",-0.00679,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",1161886,1166386,"C7orf50",NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"7",116818538,116824382,"ST7, ST7-OT3",0,0,0,-0.0104,0,0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,NA
"7",117285567,117288433,"CFTR",0,-0.00862,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"7",120303860,120315142,"KCND2",0.00433,0.00468,0.00336,0.00308,0.00289,0.00481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",120629263,120631414,"CPED1",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",121722088,121724311,"AASS",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",123387098,123390121,"WASL",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",12656443,12658244,"SCIN",0.00968,0.01045,0.00752,0.0069,0.00646,0.01074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",1274989,1278036,"UNCX",0.0097,0.00867,-0.00831,0.00273,0.00605,-0.00823,0.0463,0,0.05644,0.06401,0.01034,0.00973,-0.01474,-0.01538,0.00839,0.00636,0.01107,-0.01298,-0.02242,0.00294,0.007
"7",128409332,128411786,"CALU",NA,NA,NA,NA,NA,0.01334,NA,NA,NA,NA,0.00999,NA,NA,NA,0.01063,NA,NA,0.00809,NA,0.0075,0.00709
"7",129140975,129143462,"SMKR1",NA,0.01441,NA,NA,NA,NA,0.01088,NA,NA,NA,NA,0.00884,0.00822,0.00777,0.01181,NA,NA,NA,NA,NA,NA
"7",129262850,129266588,"NRF1",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,0
"7",129681786,129688944,"ZC3HC1",0.01754,NA,0,NA,NA,0,0.01429,-0.01359,0.01035,0.00981,-0.0062,0,NA,NA,0,0,0,-0.01408,NA,0,0
"7",130124285,130127429,"MESTIT1, MEST",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",130357927,130363965,"TSGA13",0,0,0,0,0,-0.00842,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,0
"7",131206573,131218106,"PODXL",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",132309633,132316253,"PLXNA4",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",132578971,132584809,"CHCHD3",-0.00617,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",134541492,134544240,"CALD1",0,0.00795,0,0,0,0,0.01118,NA,NA,NA,NA,0.00909,0.00845,0.00798,0.01214,NA,NA,NA,NA,NA,NA
"7",134583707,134591375,"CALD1",0,-0.00185,0,0,0,0,0.0112,NA,NA,NA,NA,0.0091,0.00846,0.00799,0.01216,NA,NA,NA,NA,NA,NA
"7",135362825,135365849,"STMP1",NA,0.01473,NA,NA,NA,NA,0.01112,NA,NA,NA,NA,0.00904,0.0084,0.00794,0.01207,NA,NA,NA,NA,NA,NA
"7",136909109,136912182,"PTN",0.00954,-0.00479,0.00741,0.00679,0.00636,0.01058,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
