,chr,start,end,AFR-AMR,AFR-ARC,AFR-EA,AFR-OCN,AFR-SA,AFR-SIB,AFR-WEA,AMR-ARC,AMR-EA,AMR-OCN,AMR-SA,AMR-SIB,AMR-WEA,ARC-EA,ARC-OCN,ARC-SA,ARC-SIB,ARC-WEA,EA-OCN,EA-SA,EA-SIB,EA-WEA,OCN-SA,OCN-SIB,OCN-WEA,SA-SIB,SA-WEA,SIB-WEA
13603,chr8,22981422,22981522,0.0,0.0,,0.28884,0.0,,,0.03509,-0.0,0.25005,0.02083,0.0,-0.0,0.0,-0.09039,-0.02941,0.0,0.0,0.29495,0.0,,,0.22777,0.24043,0.31096,0.0,0.0,
13604,chr8,22996194,23001045,0.03684,0.25,0.02604,0.2529,0.04286,0.03793,0.06211,1.0,-0.0,0.43448,,,,0.65152,0.04667,1.0,1.0,1.0,0.44643,0.0,-0.0,0.0,0.46286,0.44,0.52836,,,
13605,chr8,23003088,23003688,0.00149,0.25,0.05556,0.21059,0.00941,0.03793,0.06211,0.63333,-0.0,0.30398,-0.02174,0.0,-0.0,1.0,0.05714,0.64103,1.0,1.0,0.45833,0.0,,,0.3389,0.39032,0.47721,0.0,0.0,
13606,chr8,23001045,23003088,0.04126,0.44918,0.06207,0.30956,0.04796,0.04247,0.0577,1.0,,0.45333,,,0.00464,1.0,0.1283,1.0,1.0,0.32909,0.5285,,,0.00761,0.48189,0.4589,0.37928,,0.00554,0.0048
13607,chr8,23007163,23022425,0.04687,0.2125,0.07031,0.30923,0.05444,0.04825,0.07846,1.0,,0.54444,,,,1.0,0.02941,1.0,1.0,1.0,0.61765,,,,0.57273,0.55,0.63538,,,
13608,chr8,23001045,23002343,-0.00608,0.10938,-0.00938,0.18119,-0.00712,-0.00626,-0.01347,1.0,,0.43448,,,0.00464,1.0,0.04667,1.0,1.0,0.48276,0.50943,,,0.00761,0.46286,0.44,0.41941,,0.00554,0.0048
13609,chr8,22981422,22989335,-0.0,0.0,,0.30539,0.0,,,-0.0438,0.0,0.09743,-0.01293,-0.0,0.0,0.0,-0.11287,-0.02941,0.0,0.0,0.3117,0.0,,,0.23538,0.2552,0.3282,0.0,0.0,
13610,chr8,23406772,23408450,-0.0065,0.14091,0.02127,0.03808,0.09153,0.08148,0.12967,0.34,-0.01156,0.00197,0.06,0.055,0.07662,0.30303,0.63333,1.0,1.0,1.0,-0.00745,0.02707,0.02381,0.04023,0.0,0.0,-0.0,,,
13611,chr8,87187664,87193630,0.10158,0.0154,0.06341,0.02849,-0.00916,0.10437,0.01248,,0.02309,0.29284,0.08435,,0.04255,0.00317,0.06847,0.01451,,0.00554,0.22218,0.02527,0.02381,0.0077,0.06546,0.29751,0.11047,0.08634,-0.00826,0.04395
13612,chr8,24144313,24151467,0.10456,0.02297,0.08223,0.02235,0.00246,0.07565,0.12863,0.0,-0.00126,0.02486,0.06226,-0.01667,-0.00975,0.00433,0.01579,0.02098,0.00433,0.00181,-0.00673,0.02078,-0.01361,-0.00453,-0.01444,-0.0036,0.01345,0.02808,0.05442,-0.01295
13613,chr8,87283065,87295868,,,,0.0,,,,,,-0.0,,,,,-0.0,,,,-0.0,,,,0.0,0.0,-0.0,,,
13614,chr8,24258649,24262459,,,-0.0,,,,,,-0.0,,,,,-0.0,,,,,-0.0,0.0,-0.0,0.0,,,,,,
13615,chr8,87670740,87672738,0.03684,0.00526,0.05556,0.03684,0.04286,0.03793,0.06211,,,,,,,,,,,,,,,,,,,,,
13616,chr8,24442156,24447945,0.02716,0.00385,0.04116,0.02716,0.03164,0.02797,0.04609,,,,,,,,,,,,,,,,,,,,,
13617,chr8,87890655,87896842,,,,,,-0.0,,,,,,-0.0,,,,,-0.0,,,,-0.0,,,-0.0,,-0.0,,0.0
13618,chr8,88152810,88166185,,0.0,,,,,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
13619,chr8,24972220,24991172,-0.01667,0.01176,0.00541,0.01462,-0.00291,0.00113,0.15112,0.02222,-0.00247,0.00429,-0.0113,-0.0084,0.1028,0.01367,0.03119,0.02262,0.02922,0.03854,-0.01384,-0.01328,-0.01485,0.06531,-0.0165,-0.02171,0.0231,-0.02073,0.06654,0.04781
13620,chr8,25066490,25070878,0.08683,0.05126,0.03867,-0.01496,0.0216,0.26124,0.30215,0.22353,0.00268,0.11578,-0.00101,0.04776,0.04217,0.11315,0.11569,0.11701,0.40675,0.23783,0.04214,-0.01575,0.13957,0.16225,0.02679,0.33964,0.30821,0.12597,0.1295,-0.0134
13621,chr8,88522656,88529717,0.0,0.0,0.0,-0.01667,0.0,0.0,0.0,,,-0.0,,,,,0.0,,,,-0.0,,,,0.0,0.0,-0.0,,,
13622,chr8,25121150,25124467,0.00875,0.00122,0.01339,0.00875,0.01023,0.00902,0.01505,,,,,,,,,,,,,,,,,,,,,
13623,chr8,88548580,88559210,,0.0,,,,,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
13624,chr8,88846938,88853375,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,,,,,,,,,,,,,,,,,,,,,
13625,chr8,25350818,25359855,,0.0,,,,,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
13626,chr8,89097756,89100698,0.00875,0.00122,0.01339,0.00875,0.01023,0.00902,0.01505,,,,,,,,,,,,,,,,,,,,,
13627,chr8,25407827,25417772,0.07448,0.0,0.02165,0.0,0.02049,0.08824,-0.00815,0.02532,0.00527,0.12766,0.00029,-0.02439,0.1413,0.00816,,0.01282,0.03361,0.0,0.0576,-0.01437,0.00769,0.06911,0.07513,0.16667,-0.0,0.00208,0.07372,0.17808
13628,chr8,89250377,89260416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
13629,chr8,89777054,89780228,-0.0,,,,,-0.0,,-0.0,0.0,0.0,-0.0,0.01408,0.0,,,,-0.0,,,,-0.0,,,-0.0,,-0.0,,0.0
13630,chr8,89695305,89850044,0.0,,,,,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.01449,-0.00765,,,,0.0,-0.0,,,0.0,-0.0,,-0.0,0.0,0.0,0.0,-0.01266
13631,chr8,25550280,25551976,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,,,,,,,,,,,,,,,,,,,,,
13632,chr8,89926300,89930281,0.0178,0.0025,0.02711,0.0178,0.02077,-0.01144,0.03041,,,,,-0.0,,,,,-0.0,,,,-0.0,,,-0.0,,-0.0,,0.0
13633,chr8,90736376,90741470,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,,,,,,,,,,,,,,,,,,,,,
13634,chr8,26174538,26177913,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,,,,,,,,,,,,,,,,,,,,,
13635,chr8,26330770,26341179,,,-0.0,,,,-0.0,,-0.0,,,,0.0,-0.0,,,,-0.0,-0.0,0.0,-0.0,-0.00586,,,0.0,,0.0,-0.0
13636,chr8,26334372,26346158,,,-0.0,,,,-0.0,,-0.0,,,,-0.0,-0.0,,,,0.0,-0.0,-0.0,-0.0,0.00579,,,-0.0,,-0.0,0.0
13637,chr8,91081747,91089100,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,,,,,,,,,,,,,,,,,,,,,
13638,chr8,26635921,26639153,,,,,,-0.0,,,,,,-0.0,,,,,-0.0,,,,-0.0,,,-0.0,,-0.0,,0.0
13639,chr8,91225426,91227326,,,,,,,0.0,,,,,,-0.0,,,,,0.0,,,,0.0,,,-0.0,,0.0,0.0
13640,chr8,26743864,26748243,,,,0.0,,,,,,-0.0,,,,,-0.0,,,,-0.0,,,,0.0,0.0,-0.0,,,
13641,chr8,91544983,91546582,0.03684,0.00526,0.05556,0.03684,0.04286,0.03793,0.06211,,,,,,,,,,,,,,,,,,,,,
13642,chr8,26878898,26881293,,,0.0,,,,0.00721,,-0.0,,,,0.00464,0.0,,,,0.00058,-0.0,0.0,-0.0,-0.00808,,,0.00464,,0.00554,0.0048
13643,chr8,91723347,91733455,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,,,,,,,,,,,,,,,,,,,,,
13644,chr8,26942045,26945742,,,,,0.0,,,,,,0.0,,,,,0.0,,,,0.0,,,0.0,,,0.0,0.0,
13645,chr8,27069631,27076209,,0.0,,,,,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
13646,chr8,92115394,92138000,,,,,,,-0.0,,,,,,-0.0,,,,,0.0,,,,0.0,,,-0.0,,-0.0,0.0
13647,chr8,27219315,27221347,,,-0.0,,,,,,-0.0,,,,,-0.0,,,,,-0.0,0.0,-0.0,0.0,,,,,,
13648,chr8,92141651,92149963,,,,,,,-0.0,,,,,,-0.0,,,,,0.0,,,,0.0,,,-0.0,,-0.0,0.0
13649,chr8,27871122,27874458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
13650,chr8,92153266,92173045,,,,,,,-0.0,,,,,,-0.0,,,,,0.0,,,,0.0,,,-0.0,,-0.0,0.0
13651,chr8,92175734,92186570,,,,,,,-0.0,,,,,,-0.0,,,,,0.0,,,,0.0,,,-0.0,,-0.0,0.0
13652,chr8,92186870,92191032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
13653,chr8,28309841,28313369,0.01475,-0.03934,0.00563,0.01475,0.01722,0.01519,0.02526,0.0,-0.0,,,,,-0.0177,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,,,,,,
13654,chr8,92541410,92544850,,,,,,,-0.0,,,,,,-0.0,,,,,0.0,,,,0.0,,,-0.0,,-0.0,0.0
13655,chr8,28378343,28385010,,,,,0.0,0.0,,,,,0.0,0.0,,,,0.0,0.0,,,0.0,-0.0,,0.0,0.0,,-0.02128,0.0,0.0
13656,chr8,28894776,28897172,,,-0.0,,,,,,-0.0,,,,,0.0,,,,,-0.0,0.0,-0.0,0.0,,,,,,
13657,chr8,28923421,28924505,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,,,,,,,,,,,,,,,,,,,,,
13658,chr8,93376197,93399488,,,-0.0,,,,,,-0.0,,,,,0.0,,,,,-0.0,0.0,-0.0,0.0,,,,,,
13659,chr8,29431451,29440922,,1.0,,,,,,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,
13660,chr8,29470900,29473002,0.05727,-0.06607,0.10296,0.05727,0.06639,0.05893,0.09516,0.0,0.00746,,,,,0.02869,0.0,0.0,0.0,0.0,0.00746,0.00877,0.00769,0.01315,,,,,,
13661,chr8,29581446,29588320,,,-0.0,,,,,,-0.0,,,,,-0.0,,,,,-0.0,0.0,-0.0,0.0,,,,,,
13662,chr8,94237263,94244442,0.0178,0.0025,0.02711,0.0178,0.02077,0.01833,0.03041,,,,,,,,,,,,,,,,,,,,,
13663,chr8,29682403,29683932,0.0,,,,,,,0.0,-0.0,-0.0,0.0,0.0,-0.0,,,,,,,,,,,,,,,
13664,chr8,95645865,95650286,0.03684,0.00526,0.05556,0.03684,0.04286,0.03793,0.06211,,,,,,,,,,,,,,,,,,,,,
13665,chr8,95595314,95613400,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0061,,,,,,-0.0,,,,,0.0,,,,0.0,,,-0.0,,-0.0,0.0
13666,chr8,95605513,95618954,0.0,0.0,0.0,0.0,0.0,0.0,-0.0061,,,,,,0.0,,,,,-0.0,,,,-0.0,,,0.0,,0.0,-0.0
13667,chr8,95636466,95641244,0.00875,0.00122,0.01339,0.00875,0.01023,0.00902,0.01505,,,,,,,,,,,,,,,,,,,,,
13668,chr8,95556158,95561620,0.02716,0.00385,0.04116,0.02716,0.00032,0.02797,0.04609,,,,0.0,,,,,0.0,,,,0.0,,,0.0,,,0.0,0.0,
13669,chr8,95724274,95729342,,,,,,,0.01458,,,,,,0.0094,,,,,0.00119,,,,0.01536,,,0.0094,,0.01122,0.00973
13670,chr8,29924820,29930169,0.0,0.0,-0.0119,0.0,-0.01515,0.0,0.00102,,-0.0,,0.0,,0.01429,-0.0,,0.0,,0.00181,-0.0,-0.01429,-0.0,0.00265,0.0,,0.01429,0.0,-0.00596,0.01478
13671,chr8,95811918,95818291,,,,0.0,0.0,,,,,-0.0,0.0,,,,-0.0,0.0,,,-0.0,0.0,,,0.02083,0.0,-0.0,0.0,0.0,
13672,chr8,96079361,96083162,-0.00596,-0.05,0.04116,0.02716,0.03164,0.02797,0.04609,-0.03774,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
13673,chr8,96446268,96456240,,,0.0,,,,-0.0,,-0.0,,,,-0.0,0.0,,,,0.0,-0.0,0.0,-0.0,-0.0098,,,-0.0,,0.0,0.0
13674,chr8,30621663,30631097,,,,,0.0,,,,,,0.0,,,,,0.0,,,,0.0,,,0.0,,,0.0,0.0,
13675,chr8,30766543,30769066,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,,,,,,,,,,,,,,,,,,,,,
13676,chr8,96523227,96597974,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,,,,,,,,,,,,,,,,,,,,,
13677,chr8,96599916,96610704,,,,0.0,,,,,,-0.0,,,,,-0.0,,,,-0.0,,,,0.0,0.0,-0.0,,,
13678,chr8,96784956,96786961,,,,,0.0,,,,,,0.0,,,,,0.0,,,,0.0,,,0.0,,,0.0,0.0,
13679,chr8,31100616,31104823,,,-0.0,,0.0,,,,-0.0,,0.0,,,-0.0,,0.0,,,-0.0,-0.01429,-0.0,0.0,0.0,,,0.0,0.0,
13680,chr8,96853994,96857755,0.00875,0.00122,0.01339,0.00875,0.01023,0.00902,0.01505,,,,,,,,,,,,,,,,,,,,,
13681,chr8,32151953,32155637,,,-0.0,,0.0,,,,-0.0,,0.0,,,-0.0,,0.0,,,-0.0,-0.01429,-0.0,0.0,0.0,,,0.0,0.0,
13682,chr8,96874198,96891653,0.28267,0.05169,0.35172,0.24645,0.2247,0.22039,0.2085,,-0.0,-0.0,0.0359,0.02439,0.03705,0.0,0.0,0.00592,0.00433,0.0048,-0.01562,0.01612,0.00149,0.03922,-0.00656,-0.01667,0.01291,-0.01978,-0.00483,-0.00101
13683,chr8,32352354,32364757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
13684,chr8,32446097,32447671,,,,0.0,,,,,,0.0,,,,,0.0,,,,0.0,,,,0.0,0.0,-0.0,,,
13685,chr8,97425313,97432481,,,,,,,-0.0,,,,,,-0.0,,,,,0.0,,,,0.0,,,-0.0,,0.0,0.0
13686,chr8,32475960,32480543,0.0,,,,,,,0.0,-0.0,-0.0,0.0,0.0,-0.0,,,,,,,,,,,,,,,
13687,chr8,97519823,97522317,-0.01667,0.01,-0.00926,0.06806,0.0009,0.0051,0.08599,0.01579,-0.0148,0.08289,-0.00136,-0.0036,0.06279,0.00682,,0.01767,0.00433,0.02351,0.04854,0.01475,-0.0052,0.11274,0.10115,0.02439,0.16109,0.03927,0.01548,0.11173
13688,chr8,32678972,32692337,0.13531,0.02119,0.19397,0.13531,0.15482,0.13889,0.21315,,,,,,,,,,,,,,,,,,,,,
13689,chr8,97535239,97536524,,,,,0.0,,,,,,0.0,,,,,0.0,,,,0.0,,,0.0,,,0.0,0.0,
13690,chr8,97599765,97603031,,,,,,,-0.0,,,,,,-0.0,,,,,0.0,,,,0.0,,,-0.0,,-0.0,0.0
13691,chr8,33065601,33076812,0.00875,0.00122,0.01339,0.00875,0.01023,0.00902,0.01505,,,,,,,,,,,,,,,,,,,,,
13692,chr8,33416898,33420966,,,,,,,0.0,,,,,,-0.0,,,,,0.0,,,,0.0,,,-0.0,,0.0,0.0
13693,chr8,98561453,98568079,,,-0.0,,,,,,-0.0,,,,,0.0,,,,,-0.0,0.0,-0.0,0.0,,,,,,
13694,chr8,33462622,33495377,0.0,,,,,,,0.0,-0.0,0.0,0.0,0.0,-0.0,,,,,,,,,,,,,,,
13695,chr8,98631472,98636483,,,,,,,-0.0,,,,,,-0.0,,,,,0.0,,,,0.0,,,-0.0,,-0.0,0.0
13696,chr8,33499798,33533259,0.0,,,,,,,0.0,-0.0,-0.0,0.0,0.0,-0.0,,,,,,,,,,,,,,,
13697,chr8,98637127,98641049,,,,,,,-0.0,,,,,,-0.0,,,,,0.0,,,,0.0,,,-0.0,,-0.0,0.0
13698,chr8,98673579,98684810,,,,,,-0.0,,,,,,-0.0,,,,,-0.0,,,,-0.0,,,-0.0,,-0.0,,0.0
13699,chr8,98744031,98766571,,,,,0.0,,,,,,0.0,,,,,0.0,,,,0.0,,,0.0,,,0.0,0.0,
13700,chr8,98780463,98785258,,,,0.06949,,,,,,0.05385,,,,,0.01,,,,0.07143,,,,0.06,0.055,0.07662,,,
13701,chr8,33656410,33658423,,,-0.0,,,,,,-0.0,,,,,-0.0,,,,,-0.0,0.0,-0.0,-0.0,,,,,,
13702,chr8,99078892,99083564,,,-0.0,,,,,,-0.0,,,,,-0.0,,,,,-0.0,0.0,-0.0,0.0,,,,,,
13703,chr8,99085214,99118557,0.0,,,,,,,0.0,-0.0,0.0,0.0,0.0,-0.0,,,,,,,,,,,,,,,
13704,chr8,99257343,99258543,0.0,0.0,0.0,-0.01667,0.0,0.0,0.0,,,0.0,,,,,0.0,,,,-0.0,,,,0.0,0.0,-0.0,,,
13705,chr8,34561070,34565185,,0.0,,,,,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
13706,chr8,34835979,34856283,,,,,,,-0.0,,,,,,-0.0,,,,,0.0,,,,0.0,,,-0.0,,-0.0,0.0
13707,chr8,99356660,99366298,0.0178,0.0025,0.02711,0.0178,0.02077,0.01833,0.03041,,,,,,,,,,,,,,,,,,,,,
13708,chr8,35056044,35059356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
13709,chr8,35174455,35184513,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,,,,,,,,,,,,,,,,,,,,,
13710,chr8,101756160,101760719,,,,0.0,,,,,,-0.0,,,,,-0.0,,,,-0.0,,,,0.0,0.0,-0.0,,,
13711,chr8,35488384,35490701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
13712,chr8,35506375,35521832,,0.0,,,,,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
13713,chr8,101982210,101997276,,,-0.0,,,,,,-0.0,,,,,0.0,,,,,-0.0,0.0,-0.0,0.0,,,,,,
13714,chr8,35550186,35556531,,,,,,,-0.0,,,,,,-0.0,,,,,0.0,,,,0.0,,,-0.0,,0.0,0.0
13715,chr8,102386331,102404636,0.00875,0.00122,0.01339,0.00875,0.01023,0.00902,0.01505,,,,,,,,,,,,,,,,,,,,,
13716,chr8,35583980,35586164,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,,,,,,,,,,,,,,,,,,,,,
13717,chr8,102545171,102551185,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,,,,,,,,,,,,,,,,,,,,,
13718,chr8,102620114,102627054,-0.01667,0.00465,0.04934,0.01207,0.03801,0.03362,0.00456,-0.0,0.0,-0.01485,-0.0,-0.0,-0.02155,,0.0,,,0.00246,-0.0,,,0.03135,0.0,0.0,-0.00621,,0.02299,0.01996
13719,chr8,35993950,35998371,,0.0,,0.0,,,,0.0,,-0.0,,,,0.0,-0.03774,0.0,0.0,0.0,-0.0,,,,-0.0,0.0,-0.0,,,
13720,chr8,36070007,36072982,,,,,,-0.0,-0.0,,,,,-0.0,-0.0,,,,0.0,0.0,,,-0.0,0.0,,-0.0,-0.0,-0.0,-0.0,-0.01266
13721,chr8,36072982,36078213,0.09022,,0.01109,,,0.03201,-0.0,0.01324,0.03937,0.07026,0.07814,0.00533,0.07136,0.00101,,,0.00433,0.0,0.00746,0.00877,-0.01077,-0.00435,,0.02439,-0.0,0.02736,-0.0,0.00692
13722,chr8,103053875,103056898,-0.00596,0.00385,0.01358,0.02716,0.00032,0.02797,0.02042,-0.0,-0.01562,-0.0,-0.02174,0.0,-0.01282,-0.0,,0.0,,0.0,-0.0,-0.01429,-0.0,-0.0098,0.0,,-0.0,0.0,-0.0119,0.0
13723,chr8,36271846,36280301,,,,,,,-0.0,,,,,,-0.0,,,,,0.0,,,,0.0,,,-0.0,,0.0,0.0
13724,chr8,103287919,103289163,,,,,,-0.0,0.00721,,,,,-0.0,0.00464,,,,0.0,0.00058,,,-0.0,0.00761,,-0.0,0.00464,-0.0,0.00554,-0.01385
13725,chr8,36329415,36341509,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,,,,,,,,,,,,,,,,,,,,,
13726,chr8,103536522,103551311,,,,,,,-0.0,,,,,,-0.0,,,,,0.0,,,,0.0,,,-0.0,,0.0,0.0
13727,chr8,36369124,36370951,0.17322,0.18236,0.24368,0.17322,0.16621,0.1776,0.26616,1.0,,,0.0,,,1.0,1.0,0.88136,1.0,1.0,,0.0,,,0.0,,,0.0,0.0,
13728,chr8,103782480,103788578,,,,0.14386,,,-0.0,,,0.11351,,,-0.0,,0.02222,,,0.0,0.14754,,,0.0,0.12558,0.11579,0.11036,,-0.0,0.0
13729,chr8,36430411,36438873,,,,,0.0,,,,,,0.0,,,,,0.0,,,,0.0,,,0.0,,,0.0,0.0,
13730,chr8,104111278,104116024,,,0.0,,0.0,,,,-0.0,,0.0,,,0.0,,0.0,,,-0.0,-0.01429,-0.0,0.0,0.0,,,0.0,0.0,
13731,chr8,104131316,104137163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
13732,chr8,37389512,37396043,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,,,,,,,,,,,,,,,,,,,,,
13733,chr8,37930161,37955499,0.0,-0.02439,-0.0119,0.31733,0.03468,-0.0,-0.0102,0.0,-0.0,0.28888,0.05507,,-0.0,-0.02222,-0.02711,-0.05897,0.0,-0.01695,0.32518,0.03812,-0.0,-0.0098,0.1848,0.2935,0.34554,0.05641,0.04748,0.0
13734,chr8,38213890,38218122,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,,,,,,,,,,,,,,,,,,,,,
13735,chr8,104695941,104722424,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,,,,,,,,,,,,,,,,,,,,,
13736,chr8,38287726,38292909,,,,,0.0,,,,,,0.0,,,,,0.0,,,,0.0,,,0.0,,,0.0,0.0,
13737,chr8,104856919,104886147,,0.0,,,,,,0.0,,,,,,0.0,0.0,0.0,-0.0,0.0,,,,,,,,,,
13738,chr8,104905142,104914093,0.00875,0.00122,0.01339,0.00875,0.01023,0.00902,-0.00361,,,,,,-0.0,,,,,0.0,,,,0.0,,,-0.0,,-0.0,0.0
13739,chr8,105111235,105122076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
13740,chr8,38775675,38778900,0.0,-0.01942,0.0,0.0,-0.01515,0.0,-0.0102,0.0,,,0.0,,-0.0,0.0,0.0,-0.02941,0.0,-0.01351,,0.0,,0.0,0.0,,-0.0,0.0,-0.0119,0.0
13741,chr8,38992261,39080532,,,,,0.0,,,,,,0.0,,,,,0.0,,,,0.0,,,0.0,,,0.0,0.0,
13742,chr8,39080532,39103964,,,,,0.0,,,,,,0.0,,,,,0.0,,,,0.0,,,0.0,,,0.0,0.0,
13743,chr8,39225975,39389130,0.21185,0.01176,-0.01189,-0.018,0.12785,0.0887,0.16904,0.11083,0.20804,0.19794,-0.01562,0.00317,-0.0116,0.01106,0.0082,0.05321,0.06057,0.03686,-0.01691,0.12702,0.0865,0.17281,0.11264,0.08429,0.12829,-0.01435,-0.00752,0.00736
13744,chr8,39619254,39642166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
13745,chr8,39682416,39695503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
13746,chr8,107087307,107092179,,,,,0.0,,0.00721,,,,0.0,,0.00464,,,0.0,,0.00058,,0.0,,0.00761,0.0,,0.00464,0.0,-0.01233,0.0048
13747,chr8,40182299,40190908,0.04687,0.00676,0.03933,0.04687,0.01932,-0.00817,-0.01008,,-0.0,,0.0,0.02439,0.0408,0.0,,0.0,0.00433,0.00531,-0.0,-0.01429,0.00149,0.04028,0.0,0.02439,0.0408,-0.01035,0.02042,-0.00399
13748,chr8,107496027,107502077,0.0,,0.02907,0.0,,,,-0.0,-0.00286,-0.025,0.0,0.0,-0.0,0.00269,-0.0,,,,-0.00286,0.02306,0.02027,0.03433,0.0,0.0,-0.0,,,
13749,chr8,40773964,40780569,0.00086,0.06667,-0.01185,0.01444,-0.00295,-0.00628,-0.01029,0.07838,-0.0007,0.08593,0.0404,0.03519,0.00719,0.07301,0.26066,0.13514,0.15493,0.06004,0.02327,0.00181,-0.00238,-0.00877,-0.01644,-0.01859,0.01174,-0.02124,-0.00354,-0.00651
13750,chr8,107784213,107790117,0.0,0.0,0.0,0.0,0.0,0.0,-0.0102,,,,,,-0.0,,,,,0.0,,,,0.0,,,-0.0,,0.0,0.0
13751,chr8,40807026,40831112,0.0,,0.01109,,,,,-0.0,-0.01611,-0.0,0.0,0.0,-0.0,0.00101,,,,,0.00746,0.00877,0.00769,0.01315,,,,,,
13752,chr8,107853967,107863233,0.04687,0.00676,0.07031,0.04687,0.05444,0.04825,0.07846,,,,,,,,,,,,,,,,,,,,,
13753,chr8,108504411,108506760,-0.01451,0.00465,-0.01223,0.01207,0.0189,0.03362,0.0552,0.01,-0.01691,0.02656,0.03548,0.055,0.07662,0.00957,-0.0,0.0,,,0.02922,0.04223,0.06897,0.11292,-0.02174,0.0,-0.0,0.0,0.0,
13754,chr8,41933107,41946273,,,,,0.0,,,,,,0.0,,,,,0.0,,,,0.0,,,0.0,,,0.0,0.0,
13755,chr8,109273914,109285528,,,,,,,0.0,,,,,,-0.0,,,,,0.0,,,,0.0,,,-0.0,,0.0,0.0
13756,chr8,109528480,109537059,,,,,,,0.0,,,,,,-0.0,,,,,0.0,,,,0.0,,,-0.0,,0.0,0.0
13757,chr8,42476394,42482216,0.0,0.0,0.0,0.0,0.0,-0.01639,-0.0,,,,,-0.0,,,,,-0.0,,,,-0.0,,,-0.0,,-0.0,,0.0
13758,chr8,42669651,42677569,0.0178,0.0025,0.02711,0.0178,0.02077,0.01833,0.03041,,,,,,,,,,,,,,,,,,,,,
13759,chr8,42569251,42574175,0.00522,0.00072,0.008,0.00522,0.0061,0.00537,0.00899,,,,,,,,,,,,,,,,,,,,,
13760,chr8,42572135,42579667,0.00522,0.00072,0.008,0.00522,0.0061,0.00537,0.00899,,,,,,,,,,,,,,,,,,,,,
13761,chr8,109538566,109539581,,1.0,,,,,,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,
13762,chr8,43265295,43310456,,,,,0.0,,-0.00426,,,,0.0,,-0.00273,,,0.0,,-0.00034,,0.0,,-0.00449,0.0,,-0.00273,0.0,-0.00919,-0.00282
13763,chr8,43144352,43233178,-0.0153,-0.00033,-0.00855,-0.0153,-0.01637,-0.01511,-0.0095,-0.0,-0.01586,-0.025,-0.01954,-0.02439,-0.01045,0.00071,-0.0,-0.00138,-0.0,-0.00023,-0.01586,-0.0126,-0.01545,-0.00703,-0.01954,-0.02439,-0.01045,-0.01934,-0.01189,-0.01038
13764,chr8,43109574,43110269,0.0,0.02326,0.0,0.0,0.0,-0.0,-0.0,0.0,,,,,,0.0,-0.0,-0.0,-0.0,0.0,,,,,,,,,,
13765,chr8,43056224,43059807,,,,,,,-0.00426,,,,,,-0.00273,,,,,-0.00034,,,,-0.00449,,,-0.00273,,-0.00326,-0.00282
